%     X       Y           lat            lon
%     m       m           deg            deg
   486000 -1205000    78.04743576  -23.03481854
   487000 -1205000    78.04401579  -22.99393436
   488000 -1205000    78.04058981  -22.95307375
   489000 -1205000    78.03715781  -22.91223671
   490000 -1205000    78.03371979  -22.87142331
   491000 -1205000    78.03027577  -22.83063352
   492000 -1205000    78.02682576  -22.78986739
   493000 -1205000    78.02336974  -22.74912493
   494000 -1205000    78.01990774  -22.70840616
   495000 -1205000    78.01643975  -22.66771110
   496000 -1205000    78.01296579  -22.62703978
   497000 -1205000    78.00948585  -22.58639220
   498000 -1205000    78.00599995  -22.54576841
   499000 -1205000    78.00250808  -22.50516840
   500000 -1205000    77.99901026  -22.46459221
   501000 -1205000    77.99550648  -22.42403986
   502000 -1205000    77.99199676  -22.38351135
   503000 -1205000    77.98848110  -22.34300672
   504000 -1205000    77.98495950  -22.30252598
   505000 -1205000    77.98143197  -22.26206914
   506000 -1205000    77.97789852  -22.22163624
   507000 -1205000    77.97435914  -22.18122729
   508000 -1205000    77.97081386  -22.14084231
   509000 -1205000    77.96726266  -22.10048131
   510000 -1205000    77.96370556  -22.06014431
   511000 -1205000    77.96014257  -22.01983134
   512000 -1205000    77.95657368  -21.97954242
   513000 -1205000    77.95299891  -21.93927755
   514000 -1205000    77.94941825  -21.89903676
   515000 -1205000    77.94583172  -21.85882007
   516000 -1205000    77.94223932  -21.81862749
   517000 -1205000    77.93864105  -21.77845905
   518000 -1205000    77.93503692  -21.73831475
   519000 -1205000    77.93142694  -21.69819462
   520000 -1205000    77.92781111  -21.65809868
   521000 -1205000    77.92418944  -21.61802694
   522000 -1205000    77.92056193  -21.57797942
   523000 -1205000    77.91692858  -21.53795614
   524000 -1205000    77.91328941  -21.49795711
   525000 -1205000    77.90964442  -21.45798235
   526000 -1205000    77.90599361  -21.41803188
   527000 -1205000    77.90233699  -21.37810572
   528000 -1205000    77.89867456  -21.33820387
   529000 -1205000    77.89500634  -21.29832637
   530000 -1205000    77.89133232  -21.25847321
   531000 -1205000    77.88765251  -21.21864443
   532000 -1205000    77.88396692  -21.17884003
   533000 -1205000    77.88027555  -21.13906004
   534000 -1205000    77.87657841  -21.09930444
   535000 -1205000    77.87287550  -21.05957332
   536000 -1205000    77.86916682  -21.01986663
   537000 -1205000    77.86545240  -20.98018440
   538000 -1205000    77.86173222  -20.94052665
   539000 -1205000    77.85800629  -20.90089340
   540000 -1205000    77.85427463  -20.86128465
   541000 -1205000    77.85053723  -20.82170044
   542000 -1205000    77.84679410  -20.78214076
   543000 -1205000    77.84304525  -20.74260565
   544000 -1205000    77.83929069  -20.70309510
   545000 -1205000    77.83553041  -20.66360912
   546000 -1205000    77.83176442  -20.62414777
   547000 -1205000    77.82799273  -20.58471102
   548000 -1205000    77.82421534  -20.54529890
   549000 -1205000    77.82043227  -20.50591143
   550000 -1205000    77.81664351  -20.46654860
   551000 -1205000    77.81284907  -20.42721045
   552000 -1205000    77.80904895  -20.38789699
   553000 -1205000    77.80524317  -20.34860822
   554000 -1205000    77.80143172  -20.30934417
   555000 -1205000    77.79761462  -20.27010484
   556000 -1205000    77.79379187  -20.23089025
   557000 -1205000    77.78996346  -20.19170041
   558000 -1205000    77.78612942  -20.15253534
   559000 -1205000    77.78228974  -20.11339504
   560000 -1205000    77.77844443  -20.07427954
   561000 -1205000    77.77459350  -20.03518885
   562000 -1205000    77.77073695  -19.99612296
   563000 -1205000    77.76687478  -19.95708191
   564000 -1205000    77.76300701  -19.91806571
   565000 -1205000    77.75913363  -19.87907435
   566000 -1205000    77.75525466  -19.84010787
   567000 -1205000    77.75137009  -19.80116626
   568000 -1205000    77.74747994  -19.76224955
   569000 -1205000    77.74358421  -19.72335774
   570000 -1205000    77.73968291  -19.68449084
   571000 -1205000    77.73577603  -19.64564887
   572000 -1205000    77.73186359  -19.60683184
   573000 -1205000    77.72794559  -19.56803977
   574000 -1205000    77.72402204  -19.52927265
   575000 -1205000    77.72009294  -19.49053051
   576000 -1205000    77.71615830  -19.45181335
   577000 -1205000    77.71221812  -19.41312119
   578000 -1205000    77.70827242  -19.37445401
   579000 -1205000    77.70432118  -19.33581190
   580000 -1205000    77.70036443  -19.29719479
   581000 -1205000    77.69640216  -19.25860272
   582000 -1205000    77.69243438  -19.22003570
   583000 -1205000    77.68846111  -19.18149374
   584000 -1205000    77.68448233  -19.14297686
   585000 -1205000    77.68049806  -19.10448505
   586000 -1205000    77.67650830  -19.06601834
   587000 -1205000    77.67251306  -19.02757674
   324000 -1206000    78.50941700  -29.96218410
   325000 -1206000    78.50704152  -29.91788256
   326000 -1206000    78.50465923  -29.87359948
   327000 -1206000    78.50227012  -29.82933490
   328000 -1206000    78.49987422  -29.78508885
   329000 -1206000    78.49747151  -29.74086139
   330000 -1206000    78.49506200  -29.69665254
   331000 -1206000    78.49264570  -29.65246235
   332000 -1206000    78.49022262  -29.60829086
   333000 -1206000    78.48779274  -29.56413811
   334000 -1206000    78.48535609  -29.52000415
   335000 -1206000    78.48291267  -29.47588900
   336000 -1206000    78.48046247  -29.43179272
   337000 -1206000    78.47800551  -29.38771534
   338000 -1206000    78.47554179  -29.34365691
   339000 -1206000    78.47307131  -29.29961745
   340000 -1206000    78.47059407  -29.25559702
   341000 -1206000    78.46811009  -29.21159565
   342000 -1206000    78.46561936  -29.16761338
   343000 -1206000    78.46312190  -29.12365025
   344000 -1206000    78.46061770  -29.07970630
   345000 -1206000    78.45810677  -29.03578157
   346000 -1206000    78.45558911  -28.99187610
   347000 -1206000    78.45306473  -28.94798992
   348000 -1206000    78.45053364  -28.90412308
   349000 -1206000    78.44799583  -28.86027561
   350000 -1206000    78.44545132  -28.81644756
   351000 -1206000    78.44290010  -28.77263896
   352000 -1206000    78.44034219  -28.72884984
   353000 -1206000    78.43777758  -28.68508026
   354000 -1206000    78.43520628  -28.64133023
   355000 -1206000    78.43262829  -28.59759982
   356000 -1206000    78.43004363  -28.55388904
   357000 -1206000    78.42745229  -28.51019794
   358000 -1206000    78.42485428  -28.46652656
   359000 -1206000    78.42224960  -28.42287493
   360000 -1206000    78.41963826  -28.37924309
   361000 -1206000    78.41702027  -28.33563106
   362000 -1206000    78.41439562  -28.29203893
   363000 -1206000    78.41176432  -28.24846668
   364000 -1206000    78.40912638  -28.20491438
   365000 -1206000    78.40648180  -28.16138204
   366000 -1206000    78.40383059  -28.11786972
   367000 -1206000    78.40117275  -28.07437745
   368000 -1206000    78.39850828  -28.03090526
   369000 -1206000    78.39583720  -27.98745319
   370000 -1206000    78.39315950  -27.94402128
   371000 -1206000    78.39047519  -27.90060956
   372000 -1206000    78.38778427  -27.85721806
   373000 -1206000    78.38508675  -27.81384683
   374000 -1206000    78.38238264  -27.77049590
   375000 -1206000    78.37967194  -27.72716530
   376000 -1206000    78.37695464  -27.68385508
   377000 -1206000    78.37423077  -27.64056525
   378000 -1206000    78.37150032  -27.59729587
   379000 -1206000    78.36876330  -27.55404696
   380000 -1206000    78.36601971  -27.51081856
   381000 -1206000    78.36326955  -27.46761070
   382000 -1206000    78.36051284  -27.42442342
   383000 -1206000    78.35774958  -27.38125674
   384000 -1206000    78.35497976  -27.33811073
   385000 -1206000    78.35220340  -27.29498539
   386000 -1206000    78.34942051  -27.25188077
   387000 -1206000    78.34663108  -27.20879689
   388000 -1206000    78.34383512  -27.16573380
   389000 -1206000    78.34103264  -27.12269152
   390000 -1206000    78.33822363  -27.07967009
   391000 -1206000    78.33540811  -27.03666954
   392000 -1206000    78.33258609  -26.99368991
   393000 -1206000    78.32975755  -26.95073123
   394000 -1206000    78.32692252  -26.90779353
   395000 -1206000    78.32408099  -26.86487684
   396000 -1206000    78.32123297  -26.82198120
   397000 -1206000    78.31837847  -26.77910664
   398000 -1206000    78.31551749  -26.73625320
   399000 -1206000    78.31265003  -26.69342089
   400000 -1206000    78.30977610  -26.65060977
   401000 -1206000    78.30689570  -26.60781985
   402000 -1206000    78.30400884  -26.56505118
   403000 -1206000    78.30111553  -26.52230377
   404000 -1206000    78.29821576  -26.47957768
   405000 -1206000    78.29530955  -26.43687291
   406000 -1206000    78.29239690  -26.39418952
   407000 -1206000    78.28947781  -26.35152752
   408000 -1206000    78.28655229  -26.30888695
   409000 -1206000    78.28362035  -26.26626785
   410000 -1206000    78.28068198  -26.22367023
   411000 -1206000    78.27773720  -26.18109414
   412000 -1206000    78.27478600  -26.13853960
   413000 -1206000    78.27182840  -26.09600665
   414000 -1206000    78.26886440  -26.05349531
   415000 -1206000    78.26589400  -26.01100561
   416000 -1206000    78.26291721  -25.96853759
   417000 -1206000    78.25993403  -25.92609128
   418000 -1206000    78.25694447  -25.88366670
   419000 -1206000    78.25394854  -25.84126388
   420000 -1206000    78.25094623  -25.79888286
   421000 -1206000    78.24793756  -25.75652366
   422000 -1206000    78.24492252  -25.71418631
   423000 -1206000    78.24190113  -25.67187085
   424000 -1206000    78.23887339  -25.62957730
   425000 -1206000    78.23583931  -25.58730569
   426000 -1206000    78.23279888  -25.54505604
   427000 -1206000    78.22975211  -25.50282840
   428000 -1206000    78.22669902  -25.46062278
   429000 -1206000    78.22363960  -25.41843921
   430000 -1206000    78.22057385  -25.37627775
   431000 -1206000    78.21750180  -25.33413838
   432000 -1206000    78.21442343  -25.29202116
   433000 -1206000    78.21133875  -25.24992610
   434000 -1206000    78.20824778  -25.20785324
   435000 -1206000    78.20515051  -25.16580261
   436000 -1206000    78.20204695  -25.12377422
   437000 -1206000    78.19893710  -25.08176812
   438000 -1206000    78.19582098  -25.03978432
   439000 -1206000    78.19269858  -24.99782286
   440000 -1206000    78.18956991  -24.95588375
   441000 -1206000    78.18643498  -24.91396704
   442000 -1206000    78.18329378  -24.87207274
   443000 -1206000    78.18014633  -24.83020088
   444000 -1206000    78.17699264  -24.78835149
   445000 -1206000    78.17383270  -24.74652460
   446000 -1206000    78.17066652  -24.70472023
   447000 -1206000    78.16749410  -24.66293840
   448000 -1206000    78.16431546  -24.62117915
   449000 -1206000    78.16113059  -24.57944250
   450000 -1206000    78.15793951  -24.53772848
   451000 -1206000    78.15474221  -24.49603710
   452000 -1206000    78.15153871  -24.45436841
   453000 -1206000    78.14832900  -24.41272242
   454000 -1206000    78.14511310  -24.37109915
   455000 -1206000    78.14189100  -24.32949864
   456000 -1206000    78.13866272  -24.28792091
   457000 -1206000    78.13542825  -24.24636598
   458000 -1206000    78.13218761  -24.20483388
   459000 -1206000    78.12894080  -24.16332464
   460000 -1206000    78.12568782  -24.12183827
   461000 -1206000    78.12242868  -24.08037480
   462000 -1206000    78.11916338  -24.03893427
   463000 -1206000    78.11589194  -23.99751668
   464000 -1206000    78.11261435  -23.95612207
   465000 -1206000    78.10933062  -23.91475046
   466000 -1206000    78.10604075  -23.87340187
   467000 -1206000    78.10274475  -23.83207633
   468000 -1206000    78.09944263  -23.79077387
   469000 -1206000    78.09613440  -23.74949449
   470000 -1206000    78.09282004  -23.70823824
   471000 -1206000    78.08949958  -23.66700513
   472000 -1206000    78.08617302  -23.62579518
   473000 -1206000    78.08284036  -23.58460842
   474000 -1206000    78.07950160  -23.54344487
   475000 -1206000    78.07615676  -23.50230455
   476000 -1206000    78.07280584  -23.46118749
   477000 -1206000    78.06944884  -23.42009371
   478000 -1206000    78.06608577  -23.37902323
   479000 -1206000    78.06271663  -23.33797608
   480000 -1206000    78.05934143  -23.29695227
   481000 -1206000    78.05596017  -23.25595183
   482000 -1206000    78.05257287  -23.21497478
   483000 -1206000    78.04917952  -23.17402114
   484000 -1206000    78.04578013  -23.13309094
   485000 -1206000    78.04237471  -23.09218419
   486000 -1206000    78.03896326  -23.05130092
   487000 -1206000    78.03554578  -23.01044114
   488000 -1206000    78.03212229  -22.96960489
   489000 -1206000    78.02869278  -22.92879218
   490000 -1206000    78.02525727  -22.88800301
   491000 -1206000    78.02181575  -22.84723746
   492000 -1206000    78.01836823  -22.80649549
   493000 -1206000    78.01491473  -22.76577715
   494000 -1206000    78.01145524  -22.72508245
   495000 -1206000    78.00798976  -22.68441142
   496000 -1206000    78.00451832  -22.64376408
   497000 -1206000    78.00104090  -22.60314044
   498000 -1206000    77.99755751  -22.56254053
   499000 -1206000    77.99406817  -22.52196436
   500000 -1206000    77.99057287  -22.48141195
   501000 -1206000    77.98707163  -22.44088334
   502000 -1206000    77.98356444  -22.40037853
   503000 -1206000    77.98005131  -22.35989754
   504000 -1206000    77.97653225  -22.31944039
   505000 -1206000    77.97300727  -22.27900711
   506000 -1206000    77.96947636  -22.23859771
   507000 -1206000    77.96593953  -22.19821221
   508000 -1206000    77.96239680  -22.15785064
   509000 -1206000    77.95884816  -22.11751300
   510000 -1206000    77.95529361  -22.07719932
   511000 -1206000    77.95173318  -22.03690961
   512000 -1206000    77.94816685  -21.99664390
   513000 -1206000    77.94459464  -21.95640220
   514000 -1206000    77.94101655  -21.91618453
   515000 -1206000    77.93743259  -21.87599091
   516000 -1206000    77.93384276  -21.83582136
   517000 -1206000    77.93024706  -21.79567589
   518000 -1206000    77.92664551  -21.75555453
   519000 -1206000    77.92303811  -21.71545729
   520000 -1206000    77.91942486  -21.67538418
   521000 -1206000    77.91580578  -21.63533523
   522000 -1206000    77.91218085  -21.59531045
   523000 -1206000    77.90855010  -21.55530986
   524000 -1206000    77.90491352  -21.51533348
   525000 -1206000    77.90127112  -21.47538132
   526000 -1206000    77.89762291  -21.43545340
   527000 -1206000    77.89396889  -21.39554973
   528000 -1206000    77.89030907  -21.35567034
   529000 -1206000    77.88664345  -21.31581524
   530000 -1206000    77.88297204  -21.27598445
   531000 -1206000    77.87929484  -21.23617798
   532000 -1206000    77.87561186  -21.19639585
   533000 -1206000    77.87192311  -21.15663807
   534000 -1206000    77.86822859  -21.11690466
   535000 -1206000    77.86452830  -21.07719564
   536000 -1206000    77.86082225  -21.03751103
   537000 -1206000    77.85711045  -20.99785082
   538000 -1206000    77.85339290  -20.95821506
   539000 -1206000    77.84966960  -20.91860375
   540000 -1206000    77.84594057  -20.87901688
   541000 -1206000    77.84220581  -20.83945450
   542000 -1206000    77.83846532  -20.79991662
   543000 -1206000    77.83471911  -20.76040324
   544000 -1206000    77.83096719  -20.72091439
   545000 -1206000    77.82720955  -20.68145010
   546000 -1206000    77.82344622  -20.64201032
   547000 -1206000    77.81967718  -20.60259512
   548000 -1206000    77.81590244  -20.56320453
   549000 -1206000    77.81212202  -20.52383849
   550000 -1206000    77.80833592  -20.48449708
   551000 -1206000    77.80454414  -20.44518030
   552000 -1206000    77.80074669  -20.40588815
   553000 -1206000    77.79694357  -20.36662065
   554000 -1206000    77.79313479  -20.32737782
   555000 -1206000    77.78932036  -20.28815967
   556000 -1206000    77.78550028  -20.24896621
   557000 -1206000    77.78167455  -20.20979745
   558000 -1206000    77.77784318  -20.17065341
   559000 -1206000    77.77400618  -20.13153411
   560000 -1206000    77.77016355  -20.09243954
   561000 -1206000    77.76631530  -20.05336974
   562000 -1206000    77.76246144  -20.01432471
   563000 -1206000    77.75860196  -19.97530445
   564000 -1206000    77.75473687  -19.93630900
   565000 -1206000    77.75086619  -19.89733835
   566000 -1206000    77.74698991  -19.85839252
   567000 -1206000    77.74310804  -19.81947153
   568000 -1206000    77.73922059  -19.78057538
   569000 -1206000    77.73532756  -19.74170409
   570000 -1206000    77.73142895  -19.70285766
   571000 -1206000    77.72752478  -19.66403612
   572000 -1206000    77.72361505  -19.62523947
   573000 -1206000    77.71969976  -19.58646772
   574000 -1206000    77.71577892  -19.54772088
   575000 -1206000    77.71185254  -19.50899898
   576000 -1206000    77.70792061  -19.47030201
   577000 -1206000    77.70398315  -19.43162999
   578000 -1206000    77.70004016  -19.39298293
   579000 -1206000    77.69609165  -19.35436084
   580000 -1206000    77.69213762  -19.31576374
   581000 -1206000    77.68817808  -19.27719163
   582000 -1206000    77.68421303  -19.23864452
   583000 -1206000    77.68024248  -19.20012242
   584000 -1206000    77.67626644  -19.16162535
   585000 -1206000    77.67228490  -19.12315332
   586000 -1206000    77.66829788  -19.08470633
   587000 -1206000    77.66430538  -19.04628439
   588000 -1206000    77.66030741  -19.00788752
   324000 -1207000    78.50058745  -29.97407928
   325000 -1207000    78.49821384  -29.92980950
   326000 -1207000    78.49583343  -29.88555813
   327000 -1207000    78.49344620  -29.84132522
   328000 -1207000    78.49105218  -29.79711080
   329000 -1207000    78.48865136  -29.75291492
   330000 -1207000    78.48624375  -29.70873761
   331000 -1207000    78.48382935  -29.66457893
   332000 -1207000    78.48140816  -29.62043890
   333000 -1207000    78.47898020  -29.57631757
   334000 -1207000    78.47654546  -29.53221498
   335000 -1207000    78.47410395  -29.48813117
   336000 -1207000    78.47165568  -29.44406618
   337000 -1207000    78.46920064  -29.40002005
   338000 -1207000    78.46673885  -29.35599282
   339000 -1207000    78.46427030  -29.31198453
   340000 -1207000    78.46179500  -29.26799521
   341000 -1207000    78.45931296  -29.22402493
   342000 -1207000    78.45682419  -29.18007369
   343000 -1207000    78.45432867  -29.13614155
   344000 -1207000    78.45182643  -29.09222855
   345000 -1207000    78.44931746  -29.04833473
   346000 -1207000    78.44680177  -29.00446012
   347000 -1207000    78.44427936  -28.96060476
   348000 -1207000    78.44175024  -28.91676870
   349000 -1207000    78.43921441  -28.87295197
   350000 -1207000    78.43667188  -28.82915461
   351000 -1207000    78.43412265  -28.78537665
   352000 -1207000    78.43156673  -28.74161814
   353000 -1207000    78.42900411  -28.69787911
   354000 -1207000    78.42643481  -28.65415961
   355000 -1207000    78.42385883  -28.61045968
   356000 -1207000    78.42127618  -28.56677932
   357000 -1207000    78.41868685  -28.52311861
   358000 -1207000    78.41609086  -28.47947757
   359000 -1207000    78.41348820  -28.43585624
   360000 -1207000    78.41087889  -28.39225465
   361000 -1207000    78.40826292  -28.34867286
   362000 -1207000    78.40564031  -28.30511087
   363000 -1207000    78.40301105  -28.26156875
   364000 -1207000    78.40037516  -28.21804652
   365000 -1207000    78.39773263  -28.17454423
   366000 -1207000    78.39508347  -28.13106190
   367000 -1207000    78.39242768  -28.08759957
   368000 -1207000    78.38976527  -28.04415728
   369000 -1207000    78.38709625  -28.00073507
   370000 -1207000    78.38442062  -27.95733298
   371000 -1207000    78.38173838  -27.91395102
   372000 -1207000    78.37904954  -27.87058926
   373000 -1207000    78.37635411  -27.82724771
   374000 -1207000    78.37365208  -27.78392641
   375000 -1207000    78.37094346  -27.74062541
   376000 -1207000    78.36822826  -27.69734473
   377000 -1207000    78.36550649  -27.65408440
   378000 -1207000    78.36277814  -27.61084448
   379000 -1207000    78.36004322  -27.56762498
   380000 -1207000    78.35730174  -27.52442595
   381000 -1207000    78.35455370  -27.48124741
   382000 -1207000    78.35179910  -27.43808941
   383000 -1207000    78.34903796  -27.39495198
   384000 -1207000    78.34627027  -27.35183515
   385000 -1207000    78.34349604  -27.30873895
   386000 -1207000    78.34071528  -27.26566342
   387000 -1207000    78.33792799  -27.22260860
   388000 -1207000    78.33513417  -27.17957451
   389000 -1207000    78.33233383  -27.13656119
   390000 -1207000    78.32952698  -27.09356868
   391000 -1207000    78.32671361  -27.05059701
   392000 -1207000    78.32389374  -27.00764620
   393000 -1207000    78.32106737  -26.96471630
   394000 -1207000    78.31823450  -26.92180735
   395000 -1207000    78.31539515  -26.87891934
   396000 -1207000    78.31254930  -26.83605235
   397000 -1207000    78.30969697  -26.79320639
   398000 -1207000    78.30683817  -26.75038149
   399000 -1207000    78.30397289  -26.70757771
   400000 -1207000    78.30110115  -26.66479503
   401000 -1207000    78.29822295  -26.62203353
   402000 -1207000    78.29533829  -26.57929323
   403000 -1207000    78.29244717  -26.53657415
   404000 -1207000    78.28954961  -26.49387633
   405000 -1207000    78.28664561  -26.45119980
   406000 -1207000    78.28373517  -26.40854459
   407000 -1207000    78.28081830  -26.36591074
   408000 -1207000    78.27789500  -26.32329827
   409000 -1207000    78.27496527  -26.28070721
   410000 -1207000    78.27202913  -26.23813760
   411000 -1207000    78.26908658  -26.19558947
   412000 -1207000    78.26613762  -26.15306284
   413000 -1207000    78.26318226  -26.11055775
   414000 -1207000    78.26022050  -26.06807423
   415000 -1207000    78.25725234  -26.02561230
   416000 -1207000    78.25427780  -25.98317201
   417000 -1207000    78.25129688  -25.94075337
   418000 -1207000    78.24830957  -25.89835643
   419000 -1207000    78.24531590  -25.85598120
   420000 -1207000    78.24231586  -25.81362771
   421000 -1207000    78.23930945  -25.77129601
   422000 -1207000    78.23629669  -25.72898611
   423000 -1207000    78.23327757  -25.68669805
   424000 -1207000    78.23025211  -25.64443185
   425000 -1207000    78.22722031  -25.60218755
   426000 -1207000    78.22418216  -25.55996517
   427000 -1207000    78.22113769  -25.51776474
   428000 -1207000    78.21808689  -25.47558630
   429000 -1207000    78.21502976  -25.43342986
   430000 -1207000    78.21196632  -25.39129546
   431000 -1207000    78.20889656  -25.34918312
   432000 -1207000    78.20582050  -25.30709288
   433000 -1207000    78.20273814  -25.26502476
   434000 -1207000    78.19964948  -25.22297879
   435000 -1207000    78.19655453  -25.18095499
   436000 -1207000    78.19345329  -25.13895341
   437000 -1207000    78.19034577  -25.09697405
   438000 -1207000    78.18723197  -25.05501695
   439000 -1207000    78.18411190  -25.01308214
   440000 -1207000    78.18098557  -24.97116965
   441000 -1207000    78.17785297  -24.92927950
   442000 -1207000    78.17471412  -24.88741171
   443000 -1207000    78.17156902  -24.84556632
   444000 -1207000    78.16841767  -24.80374335
   445000 -1207000    78.16526008  -24.76194283
   446000 -1207000    78.16209626  -24.72016478
   447000 -1207000    78.15892620  -24.67840924
   448000 -1207000    78.15574992  -24.63667622
   449000 -1207000    78.15256742  -24.59496576
   450000 -1207000    78.14937871  -24.55327787
   451000 -1207000    78.14618379  -24.51161259
   452000 -1207000    78.14298266  -24.46996993
   453000 -1207000    78.13977533  -24.42834994
   454000 -1207000    78.13656181  -24.38675262
   455000 -1207000    78.13334210  -24.34517801
   456000 -1207000    78.13011620  -24.30362614
   457000 -1207000    78.12688413  -24.26209702
   458000 -1207000    78.12364588  -24.22059068
   459000 -1207000    78.12040147  -24.17910715
   460000 -1207000    78.11715089  -24.13764645
   461000 -1207000    78.11389416  -24.09620860
   462000 -1207000    78.11063127  -24.05479363
   463000 -1207000    78.10736224  -24.01340157
   464000 -1207000    78.10408706  -23.97203244
   465000 -1207000    78.10080575  -23.93068626
   466000 -1207000    78.09751830  -23.88936305
   467000 -1207000    78.09422473  -23.84806285
   468000 -1207000    78.09092504  -23.80678567
   469000 -1207000    78.08761923  -23.76553154
   470000 -1207000    78.08430732  -23.72430048
   471000 -1207000    78.08098929  -23.68309251
   472000 -1207000    78.07766517  -23.64190766
   473000 -1207000    78.07433495  -23.60074595
   474000 -1207000    78.07099864  -23.55960740
   475000 -1207000    78.06765625  -23.51849204
   476000 -1207000    78.06430778  -23.47739989
   477000 -1207000    78.06095324  -23.43633097
   478000 -1207000    78.05759262  -23.39528531
   479000 -1207000    78.05422595  -23.35426292
   480000 -1207000    78.05085322  -23.31326383
   481000 -1207000    78.04747443  -23.27228806
   482000 -1207000    78.04408960  -23.23133563
   483000 -1207000    78.04069872  -23.19040657
   484000 -1207000    78.03730181  -23.14950090
   485000 -1207000    78.03389887  -23.10861863
   486000 -1207000    78.03048990  -23.06775979
   487000 -1207000    78.02707491  -23.02692440
   488000 -1207000    78.02365390  -22.98611249
   489000 -1207000    78.02022689  -22.94532407
   490000 -1207000    78.01679387  -22.90455916
   491000 -1207000    78.01335485  -22.86381779
   492000 -1207000    78.00990984  -22.82309997
   493000 -1207000    78.00645884  -22.78240573
   494000 -1207000    78.00300185  -22.74173509
   495000 -1207000    77.99953889  -22.70108806
   496000 -1207000    77.99606995  -22.66046468
   497000 -1207000    77.99259505  -22.61986495
   498000 -1207000    77.98911419  -22.57928890
   499000 -1207000    77.98562736  -22.53873656
   500000 -1207000    77.98213459  -22.49820791
   501000 -1207000    77.97863587  -22.45770301
   502000 -1207000    77.97513121  -22.41722189
   503000 -1207000    77.97162062  -22.37676451
   504000 -1207000    77.96810410  -22.33633095
   505000 -1207000    77.96458165  -22.29592120
   506000 -1207000    77.96105328  -22.25553528
   507000 -1207000    77.95751900  -22.21517322
   508000 -1207000    77.95397881  -22.17483503
   509000 -1207000    77.95043272  -22.13452073
   510000 -1207000    77.94688073  -22.09423034
   511000 -1207000    77.94332285  -22.05396388
   512000 -1207000    77.93975908  -22.01372137
   513000 -1207000    77.93618943  -21.97350282
   514000 -1207000    77.93261390  -21.93330826
   515000 -1207000    77.92903250  -21.89313769
   516000 -1207000    77.92544524  -21.85299115
   517000 -1207000    77.92185212  -21.81286864
   518000 -1207000    77.91825315  -21.77277019
   519000 -1207000    77.91464832  -21.73269581
   520000 -1207000    77.91103765  -21.69264552
   521000 -1207000    77.90742115  -21.65261934
   522000 -1207000    77.90379881  -21.61261729
   523000 -1207000    77.90017064  -21.57263937
   524000 -1207000    77.89653665  -21.53268562
   525000 -1207000    77.89289685  -21.49275604
   526000 -1207000    77.88925123  -21.45285065
   527000 -1207000    77.88559981  -21.41296947
   528000 -1207000    77.88194259  -21.37311252
   529000 -1207000    77.87827957  -21.33327982
   530000 -1207000    77.87461076  -21.29347137
   531000 -1207000    77.87093617  -21.25368719
   532000 -1207000    77.86725581  -21.21392731
   533000 -1207000    77.86356967  -21.17419173
   534000 -1207000    77.85987776  -21.13448048
   535000 -1207000    77.85618009  -21.09479357
   536000 -1207000    77.85247666  -21.05513101
   537000 -1207000    77.84876748  -21.01549282
   538000 -1207000    77.84505255  -20.97587903
   539000 -1207000    77.84133189  -20.93628961
   540000 -1207000    77.83760549  -20.89672463
   541000 -1207000    77.83387336  -20.85718407
   542000 -1207000    77.83013551  -20.81766797
   543000 -1207000    77.82639194  -20.77817632
   544000 -1207000    77.82264265  -20.73870915
   545000 -1207000    77.81888766  -20.69926647
   546000 -1207000    77.81512696  -20.65984829
   547000 -1207000    77.81136057  -20.62045464
   548000 -1207000    77.80758849  -20.58108552
   549000 -1207000    77.80381072  -20.54174094
   550000 -1207000    77.80002727  -20.50242093
   551000 -1207000    77.79623815  -20.46312550
   552000 -1207000    77.79244336  -20.42385466
   553000 -1207000    77.78864290  -20.38460842
   554000 -1207000    77.78483679  -20.34538679
   555000 -1207000    77.78102502  -20.30618980
   556000 -1207000    77.77720760  -20.26701746
   557000 -1207000    77.77338454  -20.22786977
   558000 -1207000    77.76955585  -20.18874675
   559000 -1207000    77.76572153  -20.14964842
   560000 -1207000    77.76188158  -20.11057479
   561000 -1207000    77.75803601  -20.07152585
   562000 -1207000    77.75418482  -20.03250166
   563000 -1207000    77.75032803  -19.99350220
   564000 -1207000    77.74646563  -19.95452748
   565000 -1207000    77.74259763  -19.91557753
   566000 -1207000    77.73872404  -19.87665235
   567000 -1207000    77.73484487  -19.83775195
   568000 -1207000    77.73096011  -19.79887635
   569000 -1207000    77.72706978  -19.76002557
   570000 -1207000    77.72317387  -19.72119960
   571000 -1207000    77.71927240  -19.68239847
   572000 -1207000    77.71536538  -19.64362218
   573000 -1207000    77.71145279  -19.60487075
   574000 -1207000    77.70753466  -19.56614419
   575000 -1207000    77.70361099  -19.52744251
   576000 -1207000    77.69968177  -19.48876572
   577000 -1207000    77.69574703  -19.45011383
   578000 -1207000    77.69180676  -19.41148686
   579000 -1207000    77.68786097  -19.37288481
   580000 -1207000    77.68390966  -19.33430770
   581000 -1207000    77.67995284  -19.29575553
   582000 -1207000    77.67599052  -19.25722832
   583000 -1207000    77.67202269  -19.21872608
   584000 -1207000    77.66804938  -19.18024881
   585000 -1207000    77.66407057  -19.14179654
   586000 -1207000    77.66008629  -19.10336926
   587000 -1207000    77.65609652  -19.06496699
   588000 -1207000    77.65210129  -19.02658974
   324000 -1208000    78.49175754  -29.98595609
   325000 -1208000    78.48938580  -29.94171802
   326000 -1208000    78.48700726  -29.89749832
