% site name: NNVN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.0820   -25.8     2.7    64.1     2.1   -60.3     1.9
2008.0842   -31.8     2.6    63.0     2.1   -59.5     1.9
2008.0870   -32.5     2.8    62.7     2.2   -62.1     1.9
2008.0900   -24.5     2.7    63.0     2.1   -60.8     1.9
2008.0924   -22.9     2.7    62.8     2.1   -58.9     1.9
2008.0950   -28.2     2.6    62.4     2.1   -58.7     1.9
2008.0980   -26.1     2.7    62.0     2.1   -60.0     1.9
2008.1010   -29.1     2.7    62.5     2.1   -61.4     1.9
2008.1033   -26.0     2.8    63.2     2.1   -58.2     1.9
2008.1060   -16.4     2.6    62.9     2.1   -61.7     1.9
2008.1090   -24.6     2.6    63.5     2.1   -59.1     1.9
2008.1120   -28.4     2.7    63.0     2.1   -58.5     1.9
2008.1142   -32.1     2.8    62.8     2.1   -56.4     1.9
2008.1170   -31.9     2.7    62.1     2.1   -58.1     1.9
2008.1200   -34.6     2.6    60.7     2.1   -58.9     1.9
2008.1230   -32.0     2.6    61.4     2.1   -57.2     1.9
2008.1252   -31.9     2.6    62.5     2.1   -58.5     1.9
2008.1280   -33.4     2.6    62.3     2.1   -57.7     1.9
2008.1310   -36.0     2.6    62.5     2.0   -59.6     1.9
2008.1340   -31.7     2.7    62.8     2.1   -58.5     1.9
2008.1362   -29.9     2.7    61.4     2.1   -57.5     1.9
2008.1390   -26.4     2.6    61.5     2.1   -59.4     1.9
2008.1420   -26.4     2.6    63.0     2.0   -60.1     1.9
2008.1444   -27.3     2.6    62.0     2.0   -59.3     1.9
2008.1472   -28.5     2.6    61.1     2.1   -57.5     1.9
2008.1500   -28.8     2.6    62.1     2.0   -58.5     1.9
2008.1530   -27.9     2.6    61.2     2.0   -58.3     1.9
2008.1553   -31.5     2.6    60.4     2.0   -59.0     1.9
2008.1580   -31.1     2.6    61.2     2.1   -59.4     1.9
2008.1610   -29.2     2.8    60.4     2.1   -57.6     1.9
2008.1640   -28.6     2.8    59.0     2.2   -58.7     1.9
2008.1662   -30.4     2.7    61.3     2.1   -59.1     1.9
2008.1690   -32.5     2.6    60.6     2.1   -58.5     1.9
2008.1720   -29.7     2.7    59.7     2.1   -57.1     1.9
2008.1750   -30.5     2.6    60.5     2.1   -58.1     1.8
2008.1772   -29.3     2.7    59.7     2.1   -57.8     1.9
2008.1800   -28.7     2.6    60.5     2.1   -59.3     1.9
2008.1830   -31.3     2.6    59.4     2.1   -59.2     1.9
2008.1860   -27.2     2.6    59.4     2.1   -57.6     1.8
2008.1882   -28.1     2.8    60.1     2.3   -58.5     2.0
2008.1910   -27.7     2.7    59.8     2.1   -58.6     1.9
2008.1940   -22.7     2.7    59.5     2.1   -58.5     1.9
2008.1964   -28.9     2.7    60.6     2.1   -58.4     1.9
2008.1992   -27.7     2.6    59.7     2.1   -58.3     1.9
2008.2020   -29.2     2.7    59.1     2.1   -58.7     1.9
2008.2050   -32.5     2.6    59.2     2.1   -59.0     1.9
2008.2073   -39.5     2.7    59.4     2.1   -60.3     1.9
2008.2100   -30.2     2.7    58.6     2.1   -58.3     1.9
2008.2130   -28.6     2.7    60.1     2.1   -59.2     1.9
2008.2160   -31.0     2.6    60.5     2.1   -57.5     1.9
2008.2182   -29.6     2.6    59.0     2.1   -56.5     1.9
2008.2210   -22.6     2.7    58.5     2.1   -56.2     1.9
2008.2240   -25.5     2.7    63.8     2.1   -57.0     1.9
2008.2270   -31.8     2.7    59.0     2.1   -58.7     1.9
2008.2292   -33.2     2.6    59.3     2.0   -59.6     1.9
2008.2320   -29.2     2.7    59.7     2.1   -59.2     1.9
2008.2350   -27.4     2.9    60.8     2.3   -58.4     2.0
2008.2380   -24.9     3.0    59.6     2.4   -58.2     2.1
2008.2402   -25.8     2.8    59.4     2.3   -57.0     2.0
2008.2430   -28.0     2.7    60.3     2.1   -57.7     1.9
2008.2460   -31.7     2.7    59.9     2.1   -57.4     1.9
2008.2490   -31.0     2.6    59.1     2.1   -57.5     1.9
2008.2512   -31.5     2.7    59.6     2.1   -58.7     1.9
2008.2540   -40.8     2.6    58.5     2.1   -58.0     1.9
2008.2570   -35.8     2.7    59.0     2.1   -56.8     1.9
2008.2593   -37.1     2.7    56.3     2.1   -57.9     1.9
2008.2620   -38.6     2.7    60.6     2.1   -57.9     1.9
2008.2650   -35.4     2.7    62.8     2.1   -58.2     1.9
2008.2680   -32.5     2.7    62.1     2.1   -56.8     1.9
2008.2703   -32.5     2.6    62.5     2.1   -55.7     1.9
2008.2730   -32.6     2.7    61.3     2.1   -55.9     1.9
2008.2760   -33.7     2.6    61.1     2.1   -58.0     1.9
2008.2790   -31.1     2.6    60.9     2.1   -57.6     1.9
2008.2812   -29.7     2.6    60.9     2.1   -56.1     1.9
2008.2840   -31.4     2.6    61.3     2.1   -56.7     1.9
2008.2870   -30.6     2.7    61.7     2.1   -56.6     1.9
2008.2900   -32.8     2.7    64.9     2.1   -57.3     1.9
2008.2923   -34.6     2.8    63.2     2.3   -61.2     2.0
2008.2950   -37.2     2.6    60.9     2.1   -57.4     1.9
2008.2980   -33.2     2.6    61.9     2.1   -57.6     1.9
2008.3010   -42.1     2.7    63.8     2.1   -56.4     1.9
2008.3032   -40.3     2.6    62.2     2.1   -56.9     1.9
2008.3060   -34.3     2.7    62.1     2.1   -57.0     1.9
2008.3090   -45.1     2.6    61.5     2.1   -57.7     1.9
2008.3114   -36.6     2.9    58.9     2.4   -59.1     2.0
2008.3142   -32.1     2.7    60.6     2.1   -56.8     1.9
2008.3170   -36.0     2.7    59.3     2.1   -56.5     1.9
2008.3200   -34.4     2.8    59.0     2.2   -53.8     1.9
2008.3223   -28.8     2.7    58.6     2.1   -57.4     1.9
2008.3250   -32.5     2.7    58.4     2.1   -55.5     1.9
2008.3280   -36.1     2.7    58.2     2.1   -54.9     1.9
2008.3310   -40.2     2.6    58.2     2.1   -53.5     1.9
2008.3332   -32.8     2.6    58.1     2.1   -53.4     1.9
2008.3360   -33.1     2.7    58.7     2.1   -53.9     1.9
2008.3390   -34.5     2.7    58.1     2.1   -55.7     1.9
2008.3420   -31.3     2.6    57.0     2.1   -57.7     1.9
2008.3443   -28.3     2.7    56.4     2.1   -56.7     1.9
2008.3470   -32.4     2.6    59.4     2.1   -56.0     1.9
2008.3500   -25.1     2.7    59.4     2.1   -55.2     1.9
2008.3530   -27.0     2.6    58.5     2.1   -52.8     1.9
2008.3552   -27.4     2.6    59.4     2.1   -53.7     1.9
2008.3580   -29.5     2.6    58.9     2.1   -55.3     1.9
2008.3610   -31.4     2.6    58.9     2.1   -54.8     1.8
2008.3634   -27.1     2.6    59.0     2.1   -53.4     1.9
2008.3662   -29.5     2.6    57.4     2.1   -53.7     1.9
2008.3690   -33.2     2.6    57.5     2.1   -53.8     1.9
2008.3720   -32.4     3.2    57.4     2.5   -53.6     2.1
2008.3743   -31.4     2.7    58.4     2.1   -54.3     1.9
2008.3770   -30.4     2.6    58.6     2.1   -53.8     1.9
2008.3800   -29.3     2.7    58.6     2.1   -53.3     1.9
2008.3830   -27.6     2.7    58.8     2.1   -53.5     1.9
2008.3853   -30.9     2.7    58.8     2.1   -53.8     1.9
2008.3880   -27.7     2.7    58.7     2.1   -54.3     1.9
2008.3910   -35.8     2.7    59.7     2.2   -51.0     1.8
2008.3940   -32.0     2.7    58.6     2.1   -54.0     1.9
2008.3962   -28.9     2.7    58.6     2.1   -54.1     1.9
2008.3990   -36.0     2.7    59.9     2.1   -54.4     1.9
2008.4020   -26.0     2.7    58.7     2.1   -53.1     1.9
2008.4050   -31.4     2.7    58.3     2.1   -53.6     1.9
2008.4073   -30.3     2.7    59.2     2.1   -54.0     1.9
2008.4100   -31.9     2.7    59.9     2.1   -53.8     1.9
2008.4130   -30.2     2.7    58.4     2.1   -52.9     1.9
2008.4160   -27.3     2.7    58.2     2.1   -52.5     1.9
2008.4182   -32.4     2.7    57.7     2.1   -52.5     1.9
2008.4210   -28.1     2.8    57.9     2.2   -53.3     1.9
2008.4240   -29.1     2.8    59.3     2.3   -52.2     1.9
2008.4263   -30.8     2.6    57.5     2.1   -52.4     1.9
2008.4291   -30.9     2.7    57.5     2.1   -52.4     1.9
2008.4320   -32.0     2.7    58.5     2.1   -52.6     1.9
2008.4350   -31.4     2.8    59.0     2.2   -52.5     1.9
2008.4373   -30.2     2.8    58.2     2.3   -52.3     1.9
2008.4400   -31.5     2.7    58.9     2.1   -53.4     1.9
2008.4430   -32.0     2.7    58.7     2.1   -53.0     1.9
2008.4460   -32.4     2.7    57.6     2.1   -52.8     1.9
2008.4482   -32.0     2.7    57.5     2.1   -51.2     1.9
2008.4510   -30.4     2.7    55.9     2.1   -52.0     1.9
2008.4540   -31.8     2.8    56.5     2.2   -53.9     1.9
2008.4570   -33.4     2.8    56.2     2.3   -52.8     2.0
2008.4593   -26.5     2.8    56.4     2.2   -52.8     1.9
2008.4620   -28.7     2.8    56.4     2.3   -53.7     1.9
2008.4650   -30.5     2.7    56.3     2.1   -53.1     1.9
2008.4680   -26.8     2.7    56.4     2.1   -55.4     1.9
2008.4702   -27.4     2.8    56.2     2.3   -54.7     1.9
2008.4730   -29.1     2.7    54.8     2.1   -54.7     1.9
2008.4760   -30.8     2.7    55.2     2.1   -54.0     1.9
2008.4783   -31.8     2.7    56.0     2.1   -52.1     1.9
2008.4812   -31.3     2.7    57.0     2.1   -52.8     1.9
2008.4840   -30.5     2.8    55.5     2.1   -52.9     1.9
2008.4870   -31.9     2.7    55.1     2.1   -54.2     1.9
2008.4893   -30.0     2.7    55.5     2.1   -53.3     1.9
2008.4920   -29.2     2.7    55.1     2.1   -53.0     1.9
2008.4950   -31.5     2.7    55.8     2.1   -51.8     1.9
2008.4980   -29.6     2.6    54.2     2.1   -51.4     1.9
2008.5002   -25.1     2.7    56.0     2.1   -51.8     1.9
2008.5030   -27.2     2.7    53.6     2.1   -52.5     1.9
2008.5060   -32.7     2.7    54.5     2.1   -52.9     1.9
2008.5090   -34.0     2.7    55.5     2.1   -53.2     1.9
2008.5113   -31.5     2.7    55.8     2.1   -52.2     1.9
2008.5140   -25.2     2.7    55.3     2.1   -52.6     1.9
2008.5170   -30.5     2.7    56.8     2.1   -52.5     1.9
2008.5200   -25.8     2.7    54.4     2.1   -52.0     1.9
2008.5222   -31.5     2.7    55.9     2.1   -51.6     1.9
2008.5250   -30.3     2.7    56.2     2.1   -49.3     1.9
2008.5280   -25.1     4.1    55.6     3.0   -53.1     2.6
2008.5310   -26.3     2.8    45.4     2.3   -51.3     2.0
2008.5332    -5.4     2.8    42.8     2.2   -62.6     1.9
2008.5360   -14.7     2.7    47.2     2.1   -57.0     1.9
2008.5390   -28.3     2.7    53.1     2.1   -51.4     1.9
2008.5413   -30.6     2.7    55.6     2.1   -51.6     1.9
2008.5440   -28.9     2.7    55.8     2.1   -50.1     1.9
2008.5470   -25.6     2.7    55.6     2.1   -51.0     1.9
2008.5500   -31.0     3.2    54.1     2.6   -50.8     2.2
2008.5523   -29.2     2.7    55.5     2.1   -51.9     1.9
2008.5550   -27.6     2.7    56.5     2.1   -50.6     1.9
2008.5580   -22.8     2.7    56.7     2.1   -52.0     1.9
2008.5610   -21.7     2.8    54.8     2.2   -51.2     1.9
2008.5633   -21.8     2.7    54.8     2.1   -52.7     1.9
2008.5660   -31.6     2.8    55.1     2.1   -52.4     1.9
2008.5690   -27.7     2.7    54.8     2.1   -51.3     1.9
2008.5720   -28.4     2.7    53.4     2.1   -50.1     1.9
2008.5743   -26.1     2.7    53.4     2.1   -51.9     1.9
2008.5770   -28.4     2.7    54.6     2.1   -52.8     1.9
2008.5800   -29.4     2.7    54.1     2.1   -50.6     1.9
2008.5830   -23.2     2.7    53.7     2.1   -51.1     1.9
2008.5852   -21.7     2.7    54.1     2.1   -48.8     1.9
2008.5880   -22.7     2.6    53.5     2.1   -50.2     1.9
2008.5910   -18.1     2.7    54.0     2.1   -51.0     1.9
2008.5933   -24.5     2.7    54.0     2.1   -50.6     1.9
2008.5961   -27.5     2.7    54.0     2.1   -50.8     1.9
2008.5990   -26.4     2.7    54.4     2.1   -50.6     1.9
2008.6020   -16.0     2.7    52.8     2.1   -51.6     1.9
2008.6043   -20.1     2.7    52.6     2.1   -51.9     1.9
2008.6070   -18.9     2.8    54.9     2.2   -50.7     1.9
2008.6100   -23.0     2.9    54.1     2.2   -50.7     1.9
2008.6130   -24.7     2.8    53.8     2.1   -53.4     1.9
2008.6153   -20.4     3.6    54.2     2.7   -52.9     2.4
2008.6180   -18.4     2.7    54.4     2.1   -51.5     1.9
2008.6210   -18.4     2.8    54.8     2.2   -52.2     1.9
2008.6240   -22.0     2.8    54.4     2.1   -52.8     1.9
2008.6263   -22.4     2.8    52.9     2.3   -51.5     2.0
2008.6290   -22.2     2.8    52.5     2.1   -53.6     1.9
2008.6320   -12.1     2.8    54.8     2.3   -46.4     1.9
2008.6350   -20.2     2.8    54.6     2.1   -49.6     1.9
2008.6372   -21.5     2.7    52.9     2.1   -50.6     1.9
2008.6400   -22.4     2.7    53.4     2.1   -51.1     1.9
2008.6430   -16.4     2.7    54.3     2.1   -51.6     1.9
2008.6453   -18.7     2.7    55.0     2.1   -52.4     1.9
2008.6481   -16.2     2.7    55.3     2.1   -54.3     1.9
2008.6510   -22.7     2.7    54.1     2.1   -52.0     1.9
2008.6540   -18.9     2.7    52.9     2.1   -51.4     1.9
2008.6563   -18.6     2.7    53.1     2.1   -50.6     1.9
2008.6590   -24.1     2.8    54.0     2.1   -51.9     1.9
2008.6620   -23.1     2.7    53.1     2.1   -51.0     1.9
2008.6650   -20.2     2.7    53.0     2.1   -51.4     1.9
2008.6673   -23.3     2.7    52.5     2.1   -48.8     1.9
2008.6700   -21.8     2.7    53.0     2.1   -51.1     1.9
2008.6730   -17.5     2.7    53.1     2.1   -50.5     1.9
2008.6760   -20.0     2.7    52.7     2.1   -50.1     1.9
