% site name: HJOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.3690   -32.9     2.8    42.6     2.1   -43.5     1.7
2008.3720   -37.6     2.8    42.9     2.1   -44.5     1.7
2008.3743   -36.8     2.8    42.6     2.1   -44.1     1.7
2008.3770   -29.7     2.7    43.1     2.0   -43.4     1.8
2008.3800   -29.5     2.6    43.2     2.0   -43.6     1.7
2008.3830   -32.6     2.8    43.8     2.1   -45.2     1.7
2008.3853   -33.1     2.8    44.0     2.1   -46.2     1.7
2008.3880   -33.8     2.9    43.2     2.1   -44.3     1.8
2008.3910   -32.7     2.9    44.7     2.1   -43.9     1.8
2008.3940   -31.8     2.8    43.6     2.1   -43.9     1.7
2008.3962   -32.0     2.8    44.3     2.1   -44.4     1.7
2008.3990   -32.2     2.8    43.4     2.1   -44.9     1.7
2008.4020   -31.2     2.8    43.3     2.1   -44.5     1.7
2008.4050   -30.6     2.8    42.7     2.1   -43.4     1.7
2008.4073   -26.8     2.9    43.1     2.1   -43.7     1.8
2008.4100   -31.2     2.8    42.6     2.1   -43.1     1.7
2008.4130   -31.1     2.8    42.6     2.1   -44.1     1.7
2008.4160   -28.4     2.8    43.4     2.1   -43.8     1.7
2008.4182   -30.8     2.8    42.9     2.1   -45.2     1.7
2008.4210   -25.8     2.8    43.3     2.1   -45.7     1.7
2008.4240   -28.6     2.8    43.5     2.1   -45.1     1.7
2008.4263   -29.8     2.8    43.5     2.1   -43.2     1.7
2008.4291   -34.8     2.8    44.6     2.1   -44.6     1.7
2008.4320   -33.2     2.8    44.3     2.1   -44.8     1.7
2008.4350   -27.2     2.9    44.0     2.2   -46.3     1.8
2008.4373   -28.2     2.9    44.1     2.1   -45.0     1.8
2008.4400   -34.1     2.9    45.1     2.1   -44.5     1.8
2008.4430   -29.3     2.8    44.2     2.1   -44.2     1.7
2008.4460   -32.4     2.8    43.0     2.1   -44.2     1.7
2008.4482   -29.2     2.8    43.3     2.1   -42.7     1.7
2008.4510   -26.8     2.8    41.1     2.1   -42.9     1.7
2008.4540   -30.6     3.0    43.3     2.1   -46.0     1.7
2008.4570   -29.1     3.0    42.9     2.2   -46.9     1.8
2008.4593   -29.6     2.9    42.5     2.1   -45.2     1.8
2008.4620   -26.5     2.9    42.5     2.1   -45.9     1.8
2008.4650   -25.6     2.9    42.9     2.1   -45.5     1.8
2008.4680   -21.7     2.8    44.3     2.1   -46.6     1.7
2008.4702   -29.7     3.0    42.5     2.1   -48.0     1.7
2008.4730   -29.9     2.8    42.2     2.1   -46.1     1.7
2008.4760   -31.8     2.8    42.7     2.1   -46.1     1.7
2008.4783   -28.5     2.8    44.3     2.1   -44.7     1.7
2008.4812   -29.2     2.8    44.1     2.1   -44.5     1.7
2008.4840   -25.4     2.9    42.7     2.1   -44.8     1.8
2008.4870   -28.9     2.9    42.1     2.1   -45.1     1.8
2008.4893   -30.0     2.9    43.7     2.1   -44.8     1.8
2008.4920   -29.8     2.8    43.2     2.1   -45.1     1.7
2008.4950   -26.7     2.8    43.6     2.1   -44.8     1.7
2008.4980   -27.1     2.8    41.4     2.1   -43.8     1.7
2008.5002   -27.5     2.8    43.8     2.1   -45.0     1.7
2008.5030   -29.0     2.8    41.7     2.1   -44.2     1.7
2008.5060   -27.8     2.8    42.4     2.1   -45.3     1.7
2008.5090   -24.6     2.8    43.1     2.1   -46.7     1.7
2008.5113   -27.9     2.8    44.1     2.1   -44.3     1.7
2008.5140   -25.1     2.8    42.4     2.1   -44.9     1.7
