% site name: SENU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.8510   -29.9     2.6    51.0     2.1   -39.7     2.0
2008.8540   -25.2     2.6    50.2     2.3   -39.8     2.0
2008.8563   -27.3     2.7    51.3     2.3   -40.5     2.0
2008.8590   -25.5     2.6    51.0     2.1   -39.2     2.0
2008.8620   -23.8     2.6    51.2     2.1   -37.9     2.0
2008.8650   -27.4     2.6    50.9     2.1   -39.3     2.0
2008.8671   -24.5     2.9    51.0     2.3   -39.4     2.1
2008.8700   -24.3     2.6    51.2     2.3   -38.7     2.0
2008.8730   -23.6     2.6    51.7     2.1   -38.9     2.0
2008.8753   -22.7     2.6    51.8     2.1   -38.1     2.0
2008.8781   -20.5     2.7    51.4     2.2   -38.5     2.1
2008.8810   -22.9     2.6    52.7     2.1   -37.7     2.0
2008.8840   -21.9     2.6    51.8     2.1   -39.6     1.9
2008.8863   -24.6     2.6    51.6     2.1   -38.4     1.9
2008.8891   -27.7     2.6    50.3     2.1   -37.1     2.0
2008.8920   -29.3     2.6    50.5     2.1   -37.2     1.9
2008.8950   -31.5     2.6    52.3     2.1   -39.4     1.9
2008.8973   -28.1     2.6    50.6     2.1   -37.9     2.0
2008.9001   -27.3     2.6    50.4     2.1   -35.6     1.9
2008.9030   -27.7     2.6    50.4     2.1   -36.5     2.0
2008.9060   -18.2     2.6    51.1     2.1   -39.4     2.0
2008.9083   -21.9     2.6    50.3     2.1   -38.3     1.9
2008.9110   -21.0     2.6    51.3     2.1   -34.9     2.0
2008.9140   -20.3     2.6    49.0     2.1   -32.4     2.0
2008.9170   -26.3     2.6    51.2     2.1   -34.6     1.9
2008.9191   -28.3     2.6    51.7     2.1   -35.3     2.0
2008.9220    -7.0    19.0    50.1    30.7   -37.9    16.8
2008.9250   -25.2     2.6    51.5     2.1   -37.3     1.9
2008.9273   -26.7     2.6    49.0     2.1   -35.1     1.9
2008.9301   -25.1     2.6    49.6     2.1   -35.7     2.0
2008.9330   -23.9     2.6    50.8     2.1   -33.7     1.9
2008.9360   -27.3     2.6    49.1     2.1   -34.2     1.9
2008.9383   -29.7     2.6    49.4     2.1   -35.8     1.9
2008.9410   -21.4     2.6    50.3     2.1   -29.7     1.9
2008.9440   -17.9     2.6    51.3     2.1   -29.7     1.9
2008.9470   -18.2     2.6    50.6     2.1   -29.0     1.9
2008.9493   -10.2     2.6    50.9     2.1   -29.3     1.9
2008.9521   -20.5     2.6    51.6     2.1   -29.7     1.9
