% site name: KUAQ
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.0860   -48.3     3.2    43.2     1.9   -41.1     1.5
2010.0882   -47.2     3.2    43.0     1.9   -40.5     1.5
2010.0910   -48.0     3.3    43.8     1.9   -40.9     1.5
2010.0940   -51.5     3.0    41.8     1.9   -40.2     1.5
2010.0970   -53.5     3.2    42.8     1.9   -39.5     1.5
2010.0992   -49.4     3.0    41.7     1.9   -42.7     1.5
2010.1020   -55.3     3.2    40.5     1.9   -39.8     1.5
2010.1050   -54.1     3.1    40.7     1.9   -40.4     1.6
2010.1080   -51.8     3.1    41.3     1.9   -40.7     1.6
2010.1102   -51.8     3.1    42.3     1.9   -40.4     1.6
2010.1130   -55.2     3.3    41.8     1.9   -42.3     1.5
2010.1160   -55.0     3.2    41.4     1.9   -42.8     1.5
2010.1184   -51.0     3.3    43.0     1.9   -41.6     1.5
2010.1210   -50.4     3.2    42.7     2.0   -39.6     1.6
2010.1240   -54.4     3.2    42.2     1.9   -38.5     1.5
2010.1270   -49.8     3.7    41.4     2.1   -40.6     1.7
2010.1293   -47.4     3.4    41.3     1.9   -41.2     1.6
2010.1320   -53.1     3.4    39.2     2.0   -38.9     1.6
2010.1350   -44.2     3.1    37.5     1.9   -38.2     1.4
2010.1380   -51.4     3.0    41.8     1.9   -41.7     1.5
2010.1402   -47.0     3.0    41.1     1.9   -42.7     1.5
2010.1430   -46.5     3.0    39.8     1.9   -42.0     1.5
2010.1460   -42.4     3.4    37.0     2.0   -36.2     1.6
2010.1490   -50.2     3.1    40.1     1.9   -42.2     1.6
2010.1512   -49.4     3.3    41.9     1.9   -39.6     1.5
2010.1540   -52.9     3.1    39.9     1.9   -43.1     1.6
2010.1570   -46.3     3.0    40.9     1.9   -40.4     1.5
2010.1600   -49.3     3.0    41.0     1.9   -41.2     1.5
2010.1622   -46.0     3.0    41.8     1.9   -41.3     1.5
2010.1650   -43.5     3.0    42.1     1.9   -41.3     1.5
2010.1680   -51.4     3.0    41.4     1.9   -41.7     1.5
2010.1704   -62.2     3.3    41.5     1.9   -41.2     1.5
2010.1732   -49.8     3.0    40.9     1.9   -41.3     1.5
2010.1760   -44.4     3.0    42.2     1.9   -40.1     1.5
2010.1790   -49.8     3.0    42.6     1.9   -38.8     1.5
2010.1813   -52.8     3.1    45.3     1.9   -36.6     1.6
2010.1840   -50.2     3.1    43.5     1.9   -41.4     1.6
2010.1870   -47.3     3.0    42.1     1.9   -38.1     1.5
2010.1900   -46.8     3.4    43.0     1.9   -37.6     1.6
2010.1922   -50.9     3.2    41.9     1.9   -37.0     1.5
2010.1950   -49.7     3.2    40.7     1.9   -35.0     1.5
2010.1980   -46.4     3.3    42.4     1.9   -37.7     1.5
2010.2004   -46.3     3.3    40.1     1.9   -38.9     1.5
2010.2032   -53.2     3.0    41.1     1.9   -39.8     1.5
2010.2060   -50.6     3.0    42.1     1.9   -39.0     1.5
2010.2090   -46.5     3.0    41.7     1.9   -38.7     1.5
2010.2120   -48.5     3.1    41.8     1.9   -40.1     1.6
2010.2142   -49.3     3.1    41.0     1.9   -39.7     1.6
2010.2170   -47.5     3.1    40.3     1.9   -39.7     1.6
2010.2200   -49.8     3.0    41.2     1.9   -39.6     1.5
2010.2230   -47.7     3.0    41.2     1.9   -38.9     1.5
2010.2252   -53.4     3.0    41.7     1.9   -38.7     1.5
2010.2280   -48.3     3.1    41.2     1.9   -39.4     1.6
2010.2310   -50.0     3.1    40.4     1.9   -39.0     1.6
2010.2333   -53.3     3.0    40.2     1.9   -38.0     1.5
