% site name: SRMP
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.0074   -58.9     3.0    79.6     1.8   -34.5     1.8
2008.0102   -63.4     3.0    79.1     1.8   -35.5     1.8
2008.0130   -64.5     3.3    80.5     1.8   -34.5     1.9
2008.0160   -62.9     3.3    79.8     1.8   -34.0     1.8
2008.0190   -63.3     3.3    79.3     1.9   -35.0     1.9
2008.0212   -66.9     3.3    78.0     1.8   -35.1     1.8
2008.0240   -64.7     3.2    78.7     1.8   -34.4     1.9
2008.0270   -64.7     3.2    79.3     1.8   -35.6     1.9
2008.0294   -64.5     3.0    78.6     1.8   -34.6     1.8
2008.0322   -61.9     3.1    79.1     1.8   -33.9     1.9
2008.0350   -61.0     3.3    77.3     1.8   -34.1     1.8
2008.0380   -58.6     3.3    77.7     1.8   -35.2     1.9
2008.0404   -62.6     3.3    79.1     1.8   -34.4     1.9
2008.0430   -59.5     3.4    77.7     1.8   -35.5     1.9
2008.0460   -56.5     3.3    77.7     1.8   -34.4     1.9
2008.0490   -55.1     3.4    77.3     1.9   -33.6     2.0
2008.0512   -61.2     3.3    76.7     1.8   -33.0     1.8
2008.0540   -64.4     3.3    75.3     1.8   -34.6     1.8
2008.0570   -61.2     3.2    76.8     1.8   -32.5     1.9
2008.0594   -59.8     3.1    77.7     1.8   -36.2     1.9
2008.0622   -56.2     3.1    76.9     1.8   -34.6     1.9
2008.0650   -58.5     3.2    76.1     1.8   -33.4     1.9
2008.0680   -62.0     3.2    77.1     1.8   -33.6     1.9
2008.0710   -63.6     3.2    76.7     1.8   -33.5     1.9
2008.0732   -66.5     3.1    77.1     1.8   -33.0     1.9
2008.0760   -63.2     3.1    77.4     1.8   -33.6     1.9
2008.0790   -65.2     3.3    79.4     1.8   -34.2     1.8
2008.0820   -62.0     3.3    77.9     1.8   -33.4     1.8
2008.0842   -63.5     3.1    78.0     1.8   -32.7     1.9
2008.0870   -63.2     3.3    77.3     1.8   -34.7     1.8
2008.0900   -60.3     3.3    77.7     1.8   -33.8     1.8
2008.0924   -59.9     3.3    76.5     1.8   -33.2     1.8
2008.0950   -63.3     3.3    75.2     1.8   -32.1     1.8
2008.0980   -59.8     3.3    74.7     1.8   -33.3     1.8
2008.1010   -66.6     3.1    75.5     1.8   -34.4     1.9
2008.1033   -60.5     3.1    75.6     1.8   -32.4     1.9
2008.1060   -61.7     3.1    75.7     1.8   -32.6     1.9
2008.1090   -62.0     3.1    75.6     1.8   -32.9     1.9
2008.1120   -61.6     3.2    76.5     1.8   -33.2     1.9
2008.1142   -63.5     3.3    77.4     1.8   -31.2     1.9
2008.1170   -67.3     3.3    77.3     1.8   -31.9     1.9
2008.1200   -64.9     3.3    77.4     1.8   -32.1     1.9
2008.1230   -63.3     3.3    76.9     1.9   -32.7     1.9
2008.1252   -61.3     3.2    77.4     1.8   -32.1     1.9
2008.1280   -58.3     3.3    78.1     1.8   -31.1     1.9
2008.1310   -55.4     3.1    77.4     1.8   -32.1     1.9
2008.1340   -56.0     3.1    77.9     1.8   -32.2     1.9
2008.1362   -59.8     3.3    75.9     1.8   -32.0     1.9
2008.1390   -55.4     3.2    75.1     1.8   -32.0     1.8
2008.1420   -55.8     3.1    76.1     1.8   -33.4     1.9
2008.1444   -54.1     3.1    75.7     1.8   -32.2     1.9
2008.1472   -57.5     3.1    75.2     1.8   -32.1     1.9
2008.1500   -59.5     3.1    76.2     1.8   -32.4     1.9
2008.1530   -56.6     3.3    74.4     1.8   -31.7     1.8
2008.1553   -63.2     3.2    73.9     1.8   -33.6     1.8
2008.1580   -59.6     3.2    74.8     1.8   -33.2     1.9
2008.1610   -63.9     3.2    73.6     1.8   -32.2     1.9
