% site name: DANE
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.0970    -7.2     3.7    28.8     1.7   -50.6     1.3
2010.0992    -8.6     3.6    27.2     1.7   -50.7     1.2
2010.1020    -9.6     3.6    27.5     1.7   -49.4     1.2
2010.1050   -14.3     3.6    26.7     1.7   -49.0     1.2
2010.1080    -4.9     3.6    28.1     1.7   -49.1     1.2
2010.1102    -9.1     3.6    29.2     1.7   -48.5     1.2
2010.1130   -13.9     3.8    27.8     1.8   -51.3     1.3
2010.1160   -12.9     3.8    28.0     1.8   -51.6     1.3
2010.1184   -16.0     3.9    29.4     1.8   -51.4     1.4
2010.1210    -8.7     3.6    28.1     1.7   -49.8     1.2
2010.1240    -7.2     3.6    27.1     1.7   -51.5     1.2
2010.1270   -12.2     4.0    26.2     1.8   -52.3     1.3
2010.1293    -8.2     3.8    26.2     1.8   -51.0     1.3
2010.1320   -10.9     3.8    26.3     1.7   -50.4     1.3
2010.1350    -6.6     3.9    25.2     1.8   -50.7     1.3
2010.1380    -8.3     3.6    26.8     1.7   -52.1     1.2
2010.1402    -7.1     3.6    26.0     1.7   -50.6     1.2
2010.1430    -9.5     3.6    24.5     1.7   -50.0     1.2
2010.1460    -5.2     3.9    25.0     1.8   -50.0     1.4
2010.1490    -2.4     3.7    24.6     1.7   -50.4     1.3
2010.1512    -7.0     3.7    26.5     1.7   -49.5     1.3
2010.1540   -12.2     3.7    27.1     1.7   -48.2     1.3
2010.1570    -2.2     3.6    26.3     1.7   -49.3     1.2
2010.1600    -4.1     3.6    26.5     1.7   -49.0     1.2
2010.1622    -4.4     3.5    27.0     1.7   -50.3     1.2
2010.1650    -2.2     3.5    27.6     1.7   -48.9     1.2
2010.1680    -7.9     3.7    28.5     1.8   -48.4     1.3
2010.1704    -9.4     3.6    28.6     1.7   -47.5     1.2
2010.1732    -7.6     3.8    28.3     1.8   -48.0     1.3
2010.1760    -6.1     3.6    28.1     1.7   -49.0     1.2
2010.1790    -4.4     3.7    28.4     1.8   -49.4     1.3
2010.1813   -12.5     3.6    29.7     1.7   -49.2     1.2
2010.1840   -10.0     3.6    26.7     1.7   -49.5     1.2
2010.1870    -5.7     3.6    26.7     1.7   -47.0     1.2
2010.1900   -11.4     3.8    27.6     1.8   -47.0     1.3
2010.1922    -7.1     3.7    27.2     1.8   -47.4     1.3
2010.1950    -3.9     4.0    26.7     1.8   -46.1     1.3
2010.1980   -11.3     3.7    27.4     1.7   -47.1     1.3
2010.2004    -5.1     3.9    26.1     1.8   -47.8     1.4
