% site name: PLPK
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.1720   -43.7     3.3    46.2     2.0   -53.6     1.5
2008.1750   -44.5     3.2    47.8     1.9   -54.4     1.6
2008.1772   -41.7     3.4    47.4     2.1   -53.9     1.5
2008.1800   -42.5     3.3    46.9     2.0   -56.0     1.5
2008.1830   -43.0     3.3    47.4     2.1   -56.4     1.6
2008.1860   -41.8     3.2    47.1     2.0   -55.0     1.5
2008.1882   -36.9     3.6    49.3     2.2   -56.0     1.5
2008.1910   -34.9     3.6    47.8     2.1   -55.2     1.6
2008.1940   -37.7     3.3    45.8     2.1   -55.6     1.6
2008.1964   -42.0     3.3    47.0     2.1   -55.3     1.6
2008.1992   -42.7     3.3    46.8     2.1   -53.9     1.6
2008.2020   -41.5     3.6    45.6     2.1   -54.5     1.6
2008.2050   -43.1     3.2    44.9     2.1   -54.1     1.5
2008.2073   -47.4     3.3    43.7     2.0   -54.5     1.5
2008.2100   -42.9     3.3    44.2     2.1   -55.0     1.6
2008.2130   -38.0     3.2    45.1     2.1   -54.2     1.5
2008.2160   -45.4     3.5    46.9     2.1   -51.4     1.6
2008.2182   -48.1     3.3    43.3     2.1   -52.9     1.6
2008.2210   -33.9     3.3    42.9     2.1   -53.9     1.6
2008.2240   -36.6     3.3    42.6     2.1   -52.0     1.6
2008.2270   -34.6     3.3    43.9     2.1   -54.0     1.6
2008.2292   -35.5     3.2    43.6     2.0   -54.2     1.5
2008.2320   -35.4     3.3    45.5     2.1   -54.3     1.6
2008.2350   -30.2     3.7    46.5     2.3   -54.5     1.6
2008.2380   -28.7     4.0    45.9     2.4   -54.3     1.7
2008.2402   -33.9     4.3    46.2     2.6   -54.5     1.9
2008.2430   -32.6     3.3    45.9     2.1   -54.5     1.6
2008.2460   -41.6     3.4    45.3     2.1   -52.8     1.5
2008.2490   -44.9     3.3    44.2     2.1   -54.1     1.6
2008.2512   -40.3     3.5    45.1     2.1   -55.0     1.6
2008.2540   -42.5     3.3    44.6     2.1   -52.4     1.6
2008.2570   -42.4     3.2    45.3     2.1   -54.5     1.5
2008.2593   -41.0     3.5    42.6     2.1   -51.7     1.6
2008.2620   -41.9     3.3    43.2     2.1   -52.5     1.6
2008.2650   -41.4     3.6    44.1     2.1   -53.1     1.6
2008.2680   -41.8     3.5    43.6     2.1   -53.0     1.6
2008.2703   -40.9     3.3    44.5     2.1   -53.3     1.6
2008.2730   -41.5     3.3    43.6     2.1   -54.5     1.6
2008.2760   -43.8     3.3    44.0     2.1   -53.5     1.6
2008.2790   -40.5     3.3    43.2     2.1   -53.9     1.6
2008.2812   -39.9     3.3    44.3     2.1   -53.1     1.6
2008.2840   -38.6     3.3    45.3     2.1   -53.2     1.6
2008.2870   -37.8     3.3    43.9     2.1   -54.2     1.6
2008.2900   -39.6     3.3    44.4     2.1   -52.8     1.6
2008.2923   -38.3     3.8    45.3     2.3   -53.8     1.7
2008.2950   -37.3     3.3    45.2     2.1   -52.9     1.6
2008.2980   -43.3     3.3    44.6     2.1   -50.9     1.6
2008.3010   -39.6     3.5    45.3     2.1   -51.3     1.6
2008.3032   -37.3     3.3    43.7     2.1   -51.5     1.6
2008.3060   -42.6     3.3    44.8     2.1   -51.8     1.6
2008.3090   -46.3     3.3    45.1     2.1   -52.6     1.6
2008.3114   -40.2     4.3    43.7     2.6   -51.1     1.9
2008.3142   -42.9     3.6    43.6     2.1   -52.2     1.6
2008.3170   -45.4     3.3    43.6     2.1   -51.9     1.6
2008.3200   -45.0     3.9    43.6     2.3   -51.9     1.6
2008.3223   -52.0     3.3    43.3     2.1   -51.3     1.6
2008.3250   -48.2     3.4    43.8     2.2   -50.5     1.6
2008.3280   -45.0     3.5    42.6     2.1   -51.4     1.6
2008.3310   -46.6     3.3    42.4     2.1   -50.7     1.6
2008.3332   -43.7     3.3    42.0     2.1   -50.2     1.6
2008.3360   -50.7     3.3    42.4     2.1   -49.6     1.6
2008.3390   -52.7     3.3    42.9     2.1   -51.2     1.6
2008.3420   -47.1     3.3    43.0     2.1   -51.8     1.6
2008.3443   -40.4     3.5    41.1     2.1   -49.7     1.6
2008.3470   -42.2     3.4    43.5     2.1   -51.0     1.5
2008.3500   -40.8     3.3    42.7     2.1   -48.8     1.6
2008.3530   -35.6     3.3    44.7     2.1   -48.9     1.6
2008.3552   -39.5     3.2    44.1     2.1   -49.7     1.5
2008.3580   -39.3     3.3    43.4     2.1   -51.8     1.6
2008.3610   -38.4     3.3    43.9     2.1   -48.5     1.6
2008.3634   -39.5     3.2    43.8     2.1   -49.4     1.5
2008.3662   -44.0     3.3    41.9     2.1   -49.5     1.6
2008.3690   -41.8     3.2    43.5     2.1   -49.6     1.5
2008.3720   -40.4     3.3    43.0     2.1   -49.2     1.6
2008.3743   -38.7     3.3    42.5     2.1   -50.7     1.6
2008.3770   -41.2     3.2    43.3     2.0   -49.6     1.5
2008.3800   -40.3     3.3    43.1     2.1   -49.2     1.6
2008.3830   -41.5     3.3    43.3     2.1   -49.7     1.6
2008.3853   -39.6     3.3    44.2     2.1   -49.4     1.6
2008.3880   -38.8     3.3    43.9     2.1   -49.5     1.6
2008.3910   -40.2     3.3    44.8     2.1   -49.1     1.6
2008.3940   -38.3     3.3    43.2     2.1   -49.9     1.6
2008.3962   -43.7     3.3    43.6     2.1   -50.8     1.6
2008.3990   -41.6     3.2    43.1     2.1   -50.1     1.5
2008.4020   -36.8     3.3    41.8     2.1   -49.2     1.6
2008.4050   -36.5     3.3    43.2     2.1   -48.6     1.6
2008.4073   -36.2     3.3    42.5     2.1   -49.1     1.6
2008.4100   -34.0     3.3    43.4     2.1   -48.9     1.6
2008.4130   -33.9     3.3    41.7     2.1   -49.1     1.6
2008.4160   -33.9     3.4    42.4     2.1   -48.5     1.5
2008.4182   -35.7     3.3    41.7     2.1   -48.6     1.6
2008.4210   -37.5     3.3    42.4     2.1   -51.1     1.6
2008.4240   -34.0     3.3    42.0     2.1   -48.7     1.6
2008.4263   -43.5     3.3    41.7     2.1   -49.0     1.6
2008.4291   -44.0     3.2    41.5     2.0   -49.0     1.5
2008.4320   -42.2     3.5    41.6     2.1   -50.9     1.6
2008.4350   -35.8     3.6    43.5     2.2   -50.0     1.7
2008.4373   -35.0     3.5    42.5     2.1   -49.4     1.6
2008.4400   -39.9     3.3    42.4     2.1   -48.7     1.6
2008.4430   -40.8     3.3    42.6     2.1   -49.2     1.6
2008.4460   -39.7     3.3    41.3     2.1   -48.6     1.6
2008.4482   -43.1     3.3    40.2     2.1   -48.0     1.6
2008.4510   -37.0     3.3    39.4     2.0   -47.9     1.5
2008.4540   -42.7     3.5    40.8     2.1   -48.3     1.6
2008.4570   -42.0     3.6    40.2     2.2   -48.3     1.7
2008.4593   -33.0     3.5    40.8     2.1   -49.6     1.6
2008.4620   -39.0     3.6    40.5     2.1   -50.5     1.6
2008.4650   -37.6     3.3    39.9     2.1   -50.2     1.6
2008.4680   -36.0     3.3    39.8     2.1   -49.3     1.6
2008.4702   -38.9     3.5    40.1     2.1   -50.8     1.6
2008.4730   -36.9     3.3    39.0     2.1   -50.5     1.6
2008.4760   -38.0     3.3    39.5     2.1   -50.4     1.6
2008.4783   -41.2     3.3    40.9     2.1   -49.6     1.6
2008.4812   -40.9     3.3    41.0     2.1   -49.5     1.6
2008.4840   -40.9     3.5    39.9     2.1   -48.9     1.6
2008.4870   -41.8     3.3    40.1     2.1   -48.6     1.6
2008.4893   -39.0     3.3    40.7     2.1   -47.5     1.6
2008.4920   -37.7     3.3    40.2     2.1   -48.2     1.6
2008.4950   -36.5     3.4    40.2     2.1   -48.1     1.7
2008.4980   -38.6     3.3    38.7     2.1   -47.5     1.6
2008.5002   -39.7     3.3    40.2     2.1   -49.0     1.6
2008.5030   -39.0     3.3    38.3     2.1   -48.2     1.6
2008.5060   -47.0     3.2    39.8     1.9   -49.6     1.6
2008.5090   -47.5     3.3    40.2     2.1   -50.2     1.6
2008.5113   -42.0     3.3    39.9     2.1   -49.0     1.6
2008.5140   -39.6     3.3    39.8     2.1   -48.3     1.6
2008.5170   -38.1     3.3    41.2     2.1   -46.9     1.6
2008.5200   -38.2     3.3    39.8     2.1   -48.1     1.6
2008.5222   -35.8     3.3    40.6     2.1   -47.1     1.6
2008.5250   -35.8     3.3    41.9     2.1   -46.4     1.6
2008.5280   -37.6     3.3    40.5     2.1   -48.5     1.6
2008.5310   -40.0     3.6    39.7     2.2   -47.4     1.7
2008.5332   -33.2     3.5    39.5     2.1   -48.2     1.6
2008.5360   -32.5     3.3    41.5     2.1   -48.7     1.6
2008.5390   -37.1     3.3    40.5     2.1   -47.6     1.6
2008.5413   -36.2     3.3    40.2     2.1   -46.7     1.6
2008.5440   -34.8     3.3    40.6     2.0   -46.7     1.5
2008.5470   -36.6     3.3    40.1     2.1   -46.7     1.6
2008.5500   -37.8     3.3    40.0     2.1   -47.1     1.6
2008.5523   -36.7     3.3    41.3     2.0   -48.3     1.5
2008.5550   -40.0     3.3    41.7     2.1   -47.9     1.6
2008.5580   -36.7     3.3    40.8     2.1   -47.7     1.6
2008.5610   -33.0     3.6    41.9     2.1   -46.5     1.6
2008.5633   -37.9     3.3    38.7     2.1   -47.8     1.6
2008.5660   -36.9     3.2    39.5     1.9   -48.0     1.6
2008.5690   -36.6     3.3    39.5     2.1   -47.2     1.6
2008.5720   -31.6     3.3    39.8     2.1   -45.1     1.6
2008.5743   -38.5     3.3    38.6     2.1   -47.0     1.6
2008.5770   -35.3     3.3    39.6     2.1   -46.6     1.6
2008.5800   -36.0     3.3    39.2     2.1   -45.5     1.6
2008.5830   -36.8     3.3    38.5     2.0   -47.4     1.5
2008.5852   -30.6     3.3    39.9     2.1   -45.0     1.6
2008.5880   -38.2     3.3    38.8     2.1   -46.9     1.6
2008.5910   -33.5     3.3    40.0     2.1   -46.8     1.6
2008.5933   -30.1     3.3    39.3     2.0   -46.4     1.5
2008.5961   -33.7     3.2    39.2     2.0   -47.0     1.7
2008.5990   -36.4     3.3    39.6     2.1   -47.3     1.6
2008.6020   -25.4     3.3    39.0     2.1   -47.5     1.6
2008.6043   -28.5     3.3    38.9     2.1   -47.5     1.6
2008.6070   -32.4     3.5    40.1     2.1   -47.3     1.6
2008.6100   -33.4     3.4    40.5     2.1   -48.6     1.7
2008.6130   -35.2     3.3    40.1     2.1   -49.3     1.6
2008.6153   -32.6     3.3    39.7     2.1   -49.3     1.6
2008.6180   -26.4     3.3    40.2     2.1   -49.2     1.6
2008.6210   -26.2     3.3    40.5     2.1   -48.0     1.6
2008.6240   -32.4     3.3    41.5     2.1   -48.8     1.6
2008.6263   -29.4     3.2    39.4     2.0   -49.5     1.7
2008.6290   -32.9     3.3    40.0     2.1   -50.9     1.6
2008.6320   -29.4     3.4    41.9     2.1   -48.4     1.7
2008.6350   -35.0     3.3    41.2     2.1   -47.5     1.6
2008.6372   -30.8     3.3    40.1     2.1   -46.0     1.6
2008.6400   -30.9     3.3    39.9     2.1   -47.9     1.6
2008.6430   -27.4     3.3    40.1     2.1   -47.5     1.6
2008.6453   -28.8     3.3    41.4     2.1   -48.9     1.6
2008.6481   -31.4     3.3    41.2     2.1   -50.9     1.6
2008.6510   -32.8     3.3    41.1     2.0   -48.7     1.5
2008.6540   -30.6     3.3    40.3     2.1   -48.6     1.6
2008.6563   -28.7     3.3    39.4     2.1   -46.5     1.6
2008.6590   -28.9     3.3    40.1     2.1   -47.3     1.6
2008.6620   -29.2     3.3    39.4     2.1   -45.9     1.6
2008.6650   -34.4     3.3    38.8     2.1   -47.6     1.6
2008.6673   -30.8     3.3    39.2     2.0   -45.7     1.5
2008.6700   -30.9     3.3    39.3     2.1   -46.9     1.6
2008.6730   -29.9     3.3    38.7     2.1   -45.2     1.6
2008.6760   -26.9     3.3    39.0     2.1   -45.1     1.6
2008.6783   -29.8     3.5    38.5     2.1   -45.8     1.6
2008.6810   -23.7     3.3    38.5     2.1   -47.3     1.6
2008.6840   -24.5     3.3    38.6     2.1   -47.0     1.6
2008.6870   -26.4     3.3    39.3     2.1   -48.4     1.6
2008.6893   -30.1     3.3    37.0     2.1   -46.1     1.6
2008.6920   -34.9     3.3    38.7     2.1   -47.8     1.6
2008.6950   -33.1     3.3    36.7     2.1   -49.3     1.6
2008.6980   -28.9     3.3    37.3     2.1   -48.8     1.6
2008.7001   -32.1     3.3    38.9     2.1   -47.0     1.6
2008.7030   -27.7     3.3    37.0     2.0   -47.3     1.5
2008.7060   -27.3     3.3    38.0     2.1   -47.7     1.6
