% site name: LEFN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.2290   -16.2     4.0    36.6     1.7   -55.1     1.2
2009.2313   -15.1     4.1    38.2     1.7   -55.3     1.2
2009.2341   -11.5     4.1    39.2     1.7   -54.9     1.2
2009.2370   -12.6     4.1    39.1     1.7   -54.7     1.2
2009.2400   -17.6     4.1    37.8     1.7   -54.1     1.2
2009.2423   -22.8     4.0    37.9     1.7   -54.2     1.2
2009.2450   -20.2     4.1    37.9     1.7   -54.1     1.2
2009.2480   -26.4     4.0    34.9     1.7   -53.7     1.2
2009.2504   -26.2     4.2    36.1     1.7   -53.9     1.2
2009.2532   -21.4     4.2    38.8     1.7   -54.3     1.2
2009.2560   -25.3     4.0    39.0     1.7   -53.0     1.2
2009.2590   -25.0     4.0    37.1     1.7   -53.8     1.2
2009.2614   -23.1     4.0    37.5     1.7   -53.8     1.2
2009.2641   -22.2     4.0    38.0     1.7   -52.7     1.2
2009.2670   -26.1     4.0    38.8     1.7   -53.6     1.2
2009.2700   -16.2     4.2    37.4     1.8   -52.9     1.3
2009.2724   -21.9     4.1    37.1     1.7   -52.7     1.2
2009.2751   -20.3     4.0    36.5     1.7   -54.2     1.2
2009.2780   -25.0     4.0    36.7     1.7   -53.5     1.2
2009.2810   -27.1     4.0    34.9     1.7   -52.6     1.2
2009.2834   -24.2     4.0    36.9     1.7   -52.4     1.2
2009.2861   -22.8     4.0    37.0     1.7   -51.4     1.2
2009.2890   -24.8     4.0    37.2     1.7   -52.8     1.2
2009.2920   -23.1     4.1    36.2     1.7   -52.8     1.2
2009.2943   -19.6     4.3    34.4     1.7   -53.1     1.2
2009.2971   -20.5     4.0    36.7     1.7   -53.0     1.2
2009.3000   -18.3     4.0    36.7     1.7   -53.3     1.2
2009.3024   -28.3     4.1    36.1     1.7   -52.1     1.2
2009.3052   -26.8     4.2    37.1     1.7   -51.7     1.2
2009.3080   -25.0     4.0    37.4     1.7   -52.1     1.2
2009.3110   -18.1     3.9    37.7     1.7   -51.0     1.3
2009.3134   -19.3     3.9    37.2     1.7   -52.4     1.3
2009.3161   -22.0     4.0    37.4     1.7   -51.6     1.3
2009.3190   -18.1     4.0    37.2     1.7   -51.9     1.2
2009.3220   -16.2     4.0    36.7     1.7   -50.4     1.3
2009.3243   -12.2     3.9    37.6     1.7   -51.3     1.3
2009.3271   -18.7     4.2    38.0     1.7   -51.5     1.2
2009.3300   -17.5     4.0    37.3     1.7   -53.0     1.2
2009.3330   -21.6     4.0    37.3     1.7   -50.7     1.3
2009.3354   -18.5     4.0    37.9     1.7   -52.4     1.3
2009.3381   -16.0     4.0    37.0     1.7   -53.4     1.3
2009.3410   -17.1     3.9    38.0     1.7   -51.6     1.3
2009.3440   -20.1     3.8    37.5     1.7   -52.8     1.2
2009.3463   -19.0     4.0    36.5     1.7   -52.8     1.3
2009.3491   -17.5     4.0    36.4     1.7   -52.7     1.3
2009.3520   -17.9     3.9    36.5     1.7   -52.1     1.3
2009.3550   -16.9     4.0    37.5     1.7   -52.6     1.3
2009.3572   -19.6     3.9    38.5     1.7   -51.8     1.3
2009.3600   -20.1     3.8    36.7     1.7   -52.3     1.2
2009.3630   -16.8     3.8    36.5     1.7   -52.9     1.2
2009.3654   -22.7     3.9    37.1     1.7   -52.7     1.3
2009.3681   -19.4     4.0    35.7     1.7   -53.0     1.3
2009.3710   -22.3     4.0    36.0     1.7   -52.3     1.3
2009.3740   -21.5     3.9    34.2     1.7   -53.5     1.3
2009.3764   -20.5     4.0    35.4     1.7   -52.4     1.3
2009.3791   -20.9     3.9    35.2     1.7   -53.0     1.3
2009.3820   -20.2     4.0    35.9     1.7   -52.8     1.2
2009.3850   -17.5     4.0    36.3     1.7   -52.0     1.3
2009.3874   -25.8     4.0    38.0     1.7   -52.3     1.2
2009.3901   -19.4     4.0    37.8     1.7   -51.5     1.3
2009.3930   -16.0     3.9    36.2     1.7   -51.0     1.3
2009.3960   -21.0     3.9    35.9     1.7   -52.2     1.3
2009.3984   -14.3     4.0    35.3     1.7   -51.3     1.3
2009.4011   -22.4     3.9    34.5     1.7   -52.9     1.3
2009.4040   -19.4     3.9    38.3     1.7   -51.1     1.3
2009.4070   -24.0     4.0    37.5     1.7   -51.1     1.3
2009.4093   -17.8     3.9    36.4     1.7   -51.6     1.3
2009.4120   -24.3     3.9    37.3     1.7   -51.2     1.3
2009.4150   -25.4     4.0    34.9     1.7   -49.2     1.3
2009.4174   -29.7     4.0    36.4     1.7   -51.6     1.3
2009.4202   -18.2     3.9    35.9     1.7   -51.1     1.3
2009.4230   -23.6     3.9    35.8     1.7   -50.2     1.3
2009.4260   -18.6     4.0    35.5     1.7   -49.3     1.3
2009.4284   -14.7     3.9    35.9     1.7   -51.2     1.3
2009.4311   -21.0     4.1    36.5     1.7   -49.7     1.2
2009.4340   -19.8     3.9    36.3     1.7   -51.1     1.3
2009.4370   -20.8     3.9    35.2     1.7   -50.9     1.3
2009.4394   -18.2     3.9    35.9     1.7   -51.3     1.3
2009.4422   -23.2     4.0    36.5     1.7   -49.0     1.2
2009.4450   -19.3     3.9    35.6     1.7   -49.4     1.3
2009.4480   -26.2     3.9    34.5     1.7   -49.4     1.3
2009.4504   -23.5     4.0    35.6     1.7   -49.8     1.2
2009.4531   -19.6     4.1    35.9     1.7   -49.1     1.2
2009.4560   -11.4     3.9    35.2     1.7   -49.7     1.3
2009.4590   -19.9     4.0    36.2     1.7   -50.7     1.3
2009.4613   -18.4     3.9    36.9     1.7   -49.4     1.3
2009.4641   -14.4     4.0    36.8     1.7   -48.9     1.3
2009.4670   -18.5     3.9    36.6     1.7   -50.3     1.3
2009.4694   -16.3     4.0    35.6     1.7   -50.7     1.3
2009.4722   -19.2     4.1    35.9     1.7   -49.6     1.3
2009.4750   -16.9     4.0    35.3     1.7   -48.5     1.3
2009.4780   -22.4     4.0    35.8     1.7   -49.6     1.2
2009.4804   -12.7     4.0    36.0     1.7   -49.5     1.3
2009.4831   -20.7     4.1    35.6     1.7   -50.5     1.2
2009.4860   -18.2     4.0    35.6     1.7   -50.1     1.2
2009.4890   -22.0     4.0    34.8     1.7   -49.4     1.2
2009.4914   -21.7     4.2    35.9     1.7   -49.0     1.2
2009.4941   -20.4     4.3    33.7     1.7   -50.5     1.2
2009.4970   -19.4     4.1    36.4     1.7   -48.5     1.2
2009.5000   -15.3     4.0    34.9     1.7   -48.6     1.2
2009.5024   -21.2     4.0    33.7     1.7   -51.7     1.2
2009.5051   -16.3     4.0    35.8     1.7   -49.0     1.3
