% site name: KELY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1996.5390   -14.4     4.0   175.8     2.7  -118.2     2.5
1996.5413   -27.0     4.0   174.7     2.8  -116.2     2.3
1996.5470   -15.5     4.6   174.1     2.8  -115.7     2.7
1996.5500   -27.4     3.8   174.3     3.5  -114.1     2.6
1996.5523   -16.5     3.7   173.3     3.1  -116.7     6.1
1996.5550   -18.2     3.5   173.7     7.1  -113.8     2.5
1996.5580   -20.2     3.8   172.9     2.9  -114.0     2.6
1996.5610   -17.1     4.2   173.6     2.8  -116.8     2.6
1996.5633   -24.1     4.3   176.0     3.0  -114.5     2.5
1996.5660   -15.9    14.1   174.0     2.8  -115.1     2.5
1996.5690   -13.3     3.9   172.1     2.8  -113.7     2.4
1996.5720    -9.3     4.0   172.1     2.8  -118.2     2.6
1996.5743   -16.1     4.1   173.9     3.4  -114.0     2.5
1996.5770   -12.4     3.8   172.5     2.6  -115.1     2.4
1996.5800   -17.5     4.0   176.5     2.6  -116.2     2.7
1996.5830   -17.1     3.9   173.4     3.1  -116.1     2.6
1996.5852   -25.7     4.5   171.6     2.8  -113.8     2.6
1996.5880    -7.2     3.6   178.7     3.0  -124.4     2.7
1996.5910   -17.2     3.6   171.9     3.3  -115.9     2.5
1996.5933   -16.4     4.2   172.7     2.8  -117.3     2.7
1996.5961   -19.8     4.0   169.7     3.0  -112.9     2.6
1996.5990   -17.4     4.1   175.3     4.0  -113.8     2.7
1996.6020   -22.3     4.5   167.1     3.6  -116.2     2.6
1996.6043   -15.5     3.7   172.2     2.8  -113.5     2.7
1996.6070   -17.0     4.1   178.2     3.2  -113.5     3.1
1996.6100   -14.4     4.0   172.6     3.6  -115.4     3.6
1996.6130   -21.4     5.1   173.1     4.3  -111.9     2.6
1996.6153   -21.4     4.0   172.3     3.0  -114.7     2.3
1996.6180   -26.5     4.5   172.2     2.8  -113.4     3.0
1996.6210   -12.7     5.0   174.7     3.1  -113.4     3.1
1996.6240   -17.3     6.0   172.8     3.4  -112.9     2.3
1996.6263   -22.5     4.1   173.4     2.5  -113.2     2.9
1996.6290   -19.9     3.7   172.7     2.9  -113.8     5.2
1996.6320   -13.0     4.7   173.3     5.3  -115.5     2.2
1996.6350   -22.7     5.3   172.8     2.3  -113.6     2.3
