% site name: KMOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.1910   -19.4     3.7    68.3     1.7   -22.6     1.6
2008.1940   -20.8     3.7    68.6     1.7   -25.4     1.6
2008.1964   -21.1     3.8    68.8     1.7   -24.5     1.7
2008.1992   -28.0     3.8    69.3     1.7   -23.0     1.7
2008.2020   -24.9     3.7    69.3     1.7   -25.1     1.6
2008.2050   -28.6     3.7    69.0     1.7   -26.0     1.6
2008.2073   -28.9     3.7    68.9     1.7   -26.9     1.6
2008.2100   -27.3     3.8    68.5     1.7   -25.9     1.7
2008.2130   -23.0     3.9    68.3     1.7   -24.7     1.8
2008.2160   -31.2     3.8    69.2     1.7   -23.1     1.7
2008.2182   -29.2     3.8    68.0     1.7   -24.9     1.7
2008.2210   -30.9     3.8    66.5     1.7   -26.7     1.7
2008.2240   -24.0     3.8    66.6     1.7   -25.0     1.7
2008.2270   -19.5     3.8    67.7     1.7   -25.8     1.7
2008.2292   -22.4     3.8    67.2     1.7   -25.6     1.7
2008.2320   -27.1     3.9    68.8     1.7   -25.9     1.7
2008.2350   -26.5     3.8    69.7     1.7   -27.0     1.7
2008.2380   -28.8     3.9    68.6     1.7   -29.0     1.7
2008.2402   -25.6     3.9    68.1     1.7   -28.6     1.7
2008.2430   -24.9     3.9    69.2     1.7   -29.1     1.7
2008.2460   -24.5     3.8    68.1     1.7   -28.4     1.7
2008.2490   -29.5     3.8    68.4     1.7   -30.5     1.7
2008.2512   -33.5     3.8    68.6     1.7   -31.9     1.7
2008.2540   -32.1     3.9    68.2     1.7   -30.3     1.8
2008.2570   -32.7     3.9    67.5     1.7   -31.4     1.7
2008.2593   -24.9     3.9    65.7     1.7   -31.1     1.7
2008.2620   -34.4     3.8    67.2     1.7   -29.5     1.7
2008.2650   -28.6     3.8    67.7     1.7   -29.4     1.7
2008.2680   -30.8     3.8    67.1     1.7   -31.5     1.7
2008.2703   -26.8     3.9    67.4     1.7   -30.6     1.7
2008.2730   -24.5     3.8    66.9     1.7   -31.9     1.7
2008.2760   -27.8     3.8    66.8     1.7   -33.1     1.7
2008.2790   -26.1     3.9    67.0     1.7   -32.9     1.7
2008.2812   -23.7     3.9    67.0     1.7   -32.2     1.7
2008.2840   -24.6     3.8    67.3     1.7   -32.6     1.7
2008.2870   -16.0     3.8    66.9     1.7   -31.9     1.7
2008.2900   -17.7     3.9    67.3     1.7   -30.8     1.7
2008.2923   -19.0     3.8    66.1     1.7   -31.9     1.7
2008.2950   -23.2     3.9    66.6     1.7   -30.5     1.7
