% site name: VFDG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.1490   -30.9     3.5    41.3     1.9   -59.3     1.5
2010.1512   -29.7     3.6    43.3     1.9   -56.8     1.5
2010.1540   -29.9     3.5    42.7     1.9   -57.7     1.5
2010.1570   -22.4     3.5    42.1     1.9   -55.9     1.6
2010.1600   -27.6     3.3    42.2     1.9   -56.6     1.5
2010.1622   -25.5     3.3    41.9     1.9   -57.2     1.5
2010.1650   -25.8     3.4    41.9     1.9   -57.7     1.5
2010.1680   -25.7     3.3    42.4     1.9   -55.8     1.5
2010.1704   -27.7     3.5    43.1     1.9   -53.5     1.5
2010.1732   -27.3     3.4    42.8     1.9   -54.4     1.5
2010.1760   -24.1     3.3    42.6     1.9   -56.3     1.5
2010.1790   -25.6     3.4    44.3     1.9   -58.1     1.5
2010.1813   -27.9     3.4    44.9     1.9   -56.8     1.5
2010.1840   -24.2     3.4    41.3     1.9   -56.0     1.5
2010.1870   -17.0     3.3    42.6     1.9   -53.8     1.5
2010.1900   -26.0     3.7    41.8     1.9   -53.1     1.5
2010.1922   -20.0     3.6    45.2     1.9   -55.3     1.5
2010.1950   -26.9     3.7    42.7     2.0   -52.9     1.6
2010.1980   -30.9     3.7    43.1     1.9   -53.1     1.5
2010.2004   -34.5     3.7    40.9     2.0   -54.7     1.5
2010.2032   -32.2     3.4    42.2     1.9   -55.9     1.5
2010.2060   -27.1     3.4    43.4     1.9   -54.3     1.5
2010.2090   -29.7     3.4    42.9     1.9   -54.5     1.5
2010.2120   -25.0     3.6    43.1     1.9   -55.2     1.5
2010.2142   -32.5     3.4    42.6     1.9   -53.9     1.5
2010.2170   -30.0     3.4    41.5     1.9   -55.9     1.5
2010.2200   -28.1     3.3    42.4     1.9   -55.1     1.5
2010.2230   -29.3     3.3    41.9     1.9   -55.1     1.5
2010.2252   -32.1     3.4    42.3     1.9   -54.3     1.5
2010.2280   -31.1     3.4    42.7     1.9   -55.1     1.5
2010.2310   -30.2     3.4    42.2     1.9   -53.8     1.5
2010.2333   -30.1     3.3    41.9     1.9   -54.4     1.5
2010.2360   -26.8     3.4    42.0     1.9   -55.5     1.5
2010.2390   -23.3     3.4    42.2     1.9   -56.3     1.5
2010.2420   -25.0     3.5    43.1     1.9   -54.2     1.5
2010.2443   -31.9     3.6    42.2     1.9   -53.8     1.5
2010.2470   -30.8     3.6    41.5     1.9   -53.3     1.5
2010.2500   -26.3     3.6    42.0     1.9   -53.7     1.5
2010.2530   -27.9     3.8    43.1     2.1   -54.7     1.5
2010.2552   -28.1     3.7    42.3     2.0   -54.3     1.6
2010.2580   -32.3     3.8    41.9     2.0   -55.7     1.6
2010.2610   -29.8     4.1    41.7     2.1   -54.9     1.6
2010.2640   -27.7     3.8    42.7     2.0   -53.1     1.7
2010.2663   -27.5     3.9    43.0     2.1   -55.1     1.6
2010.2690   -28.4     3.5    42.0     1.9   -54.7     1.5
2010.2720   -28.1     3.6    42.5     2.0   -53.2     1.6
2010.2750   -31.5     3.3    42.9     1.9   -52.6     1.5
2010.2772   -33.3     3.6    40.6     1.9   -56.5     1.5
2010.2800   -24.8     3.5    38.7     1.9   -54.4     1.5
2010.2830   -25.5     3.4    39.1     1.9   -55.0     1.5
2010.2854   -26.5     3.5    41.5     1.9   -54.7     1.6
2010.2882   -28.0     3.5    41.4     1.9   -55.2     1.6
2010.2910   -30.7     3.4    42.5     1.9   -54.2     1.5
2010.2940   -19.8     3.4    42.3     1.9   -53.6     1.5
2010.2963   -26.4     3.4    42.4     1.9   -52.7     1.5
2010.2990   -25.7     3.4    40.8     1.9   -55.3     1.5
2010.3020   -24.6     3.5    42.4     1.9   -53.2     1.5
2010.3050   -24.3     3.3    41.7     1.9   -52.2     1.5
2010.3072   -24.5     3.4    43.5     1.9   -54.0     1.4
2010.3100   -24.8     3.5    42.4     1.9   -52.3     1.5
2010.3130   -27.0     3.4    42.4     1.9   -53.8     1.5
2010.3160   -21.1     3.3    43.1     1.9   -53.2     1.5
2010.3183   -26.9     3.3    42.9     1.9   -51.8     1.5
2010.3210   -29.8     3.4    43.1     1.9   -53.0     1.4
2010.3240   -27.8     3.5    43.6     1.9   -51.5     1.6
2010.3270   -24.7     3.6    41.3     1.9   -51.9     1.5
2010.3292   -26.7     3.5    41.7     1.9   -53.3     1.6
2010.3320   -26.6     3.4    42.4     1.9   -53.0     1.5
2010.3350   -28.9     3.7    42.2     2.0   -51.6     1.6
2010.3374   -40.7     4.2    40.8     2.1   -54.3     1.6
2010.3402   -31.6     3.6    40.5     1.9   -51.1     1.5
2010.3430   -23.3     3.5    41.3     1.9   -51.7     1.5
2010.3460   -22.1     3.6    40.8     1.9   -51.7     1.5
2010.3483   -30.9     3.6    39.7     1.9   -53.6     1.5
2010.3510   -30.5     3.4    42.2     1.9   -50.3     1.4
2010.3540   -30.6     3.4    41.2     1.9   -50.8     1.5
2010.3570   -24.0     3.4    39.9     1.9   -52.8     1.5
2010.3592   -24.6     3.5    38.7     1.9   -52.8     1.5
2010.3620   -25.2     3.4    39.2     1.9   -50.8     1.5
2010.3650   -26.5     3.3    39.2     1.9   -51.8     1.5
2010.3680   -35.7     3.3    38.7     1.9   -51.5     1.5
2010.3702   -33.2     3.3    39.7     1.9   -50.9     1.5
2010.3730   -29.4     3.4    40.3     1.9   -49.5     1.5
2010.3760   -32.6     3.3    40.0     1.9   -51.1     1.5
2010.3790   -30.8     3.4    41.0     1.9   -50.9     1.5
2010.3812   -31.9     3.5    40.2     1.9   -51.0     1.5
2010.3840   -32.5     3.5    39.8     1.9   -53.0     1.5
2010.3870   -37.4     3.3    39.2     1.9   -49.4     1.5
2010.3900   -30.9     3.3    39.5     1.9   -51.5     1.5
2010.3922   -25.9     3.3    41.1     1.9   -49.6     1.5
2010.3950   -32.4     3.4    37.7     1.9   -50.4     1.5
2010.3980   -31.2     3.5    37.9     1.9   -52.4     1.6
2010.4003   -31.3     3.4    38.7     1.9   -49.6     1.5
2010.4030   -29.1     3.3    38.5     1.9   -49.8     1.5
2010.4060   -29.7     3.4    39.1     1.9   -50.8     1.5
2010.4090   -24.7     4.3    39.6     2.2   -49.6     1.7
2010.4113   -30.4     3.7    39.2     2.1   -49.7     1.5
2010.4140   -32.7     3.8    38.9     2.0   -50.9     1.6
2010.4170   -24.1     3.6    39.1     2.0   -48.3     1.6
2010.4200   -28.9     3.4    39.8     1.9   -47.3     1.4
2010.4222   -27.8     3.5    39.4     1.9   -48.2     1.6
2010.4250   -30.5     3.5    39.9     1.9   -48.8     1.5
2010.4280   -31.9     3.4    39.1     1.9   -48.7     1.5
2010.4310   -26.8     3.5    37.4     1.9   -47.8     1.6
2010.4333   -26.7     3.4    37.7     1.9   -48.9     1.5
2010.4360   -24.7     3.3    38.6     1.9   -47.1     1.5
2010.4390   -29.9     3.3    36.9     1.9   -50.4     1.5
2010.4420   -30.1     3.4    37.7     1.9   -50.0     1.5
2010.4442   -26.2     3.4    37.4     1.9   -50.1     1.5
2010.4470   -27.4     3.4    37.0     1.9   -49.6     1.5
2010.4500   -25.7     3.4    37.0     1.9   -49.6     1.5
2010.4523   -26.8     3.4    36.6     1.9   -49.7     1.5
2010.4552   -28.8     3.4    36.4     1.9   -49.1     1.5
2010.4580   -28.4     3.5    38.8     2.0   -49.2     1.5
2010.4610   -32.6     3.6    36.9     1.9   -50.4     1.5
2010.4633   -32.4     3.4    36.9     1.9   -49.4     1.5
2010.4660   -26.5     3.3    37.3     1.9   -48.8     1.5
2010.4690   -29.0     3.4    38.0     1.9   -48.3     1.5
2010.4720   -32.0     3.3    36.9     1.9   -50.3     1.5
2010.4742   -30.3     3.4    35.8     1.9   -49.3     1.5
2010.4770   -26.8     3.4    35.1     1.9   -49.5     1.5
2010.4800   -28.2     3.4    35.7     1.9   -49.4     1.5
2010.4830   -28.7     3.5    35.9     1.9   -48.0     1.6
2010.4853   -27.8     3.6    36.4     1.9   -48.8     1.5
2010.4880   -28.9     3.6    35.0     1.9   -49.7     1.5
2010.4910   -27.8     3.4    34.7     1.9   -48.7     1.5
2010.4940   -27.5     3.5    35.7     1.9   -48.7     1.6
2010.4962   -25.1     3.6    36.2     1.9   -48.4     1.5
2010.4990   -26.9     3.5    36.0     1.9   -48.7     1.5
2010.5020   -28.5     3.5    36.3     1.9   -49.2     1.5
2010.5043   -31.4     3.4    36.6     1.9   -48.6     1.5
2010.5072   -26.2     3.3    36.4     1.9   -48.8     1.5
2010.5100   -25.2     3.3    36.1     1.9   -49.7     1.5
2010.5130   -25.1     3.3    35.3     1.9   -49.4     1.5
2010.5153   -30.2     3.3    35.2     1.9   -50.1     1.5
2010.5180   -32.4     3.4    36.1     1.9   -48.7     1.5
2010.5210   -25.6     3.4    36.9     1.9   -49.5     1.5
2010.5240   -24.0     3.2    35.5     1.9   -51.1     1.5
2010.5263   -28.9     3.3    35.0     1.9   -51.1     1.5
2010.5290   -26.9     3.4    35.0     1.9   -50.6     1.5
2010.5320   -30.7     3.3    34.8     1.9   -47.6     1.5
2010.5350   -26.9     3.4    35.7     1.9   -47.5     1.5
2010.5373   -24.4     3.4    33.7     1.9   -50.8     1.5
2010.5400   -23.8     3.3    35.3     1.9   -48.9     1.5
2010.5430   -26.7     3.4    35.0     1.9   -49.5     1.5
2010.5460   -25.2     3.3    33.9     1.9   -50.5     1.5
2010.5483   -18.0     3.3    34.4     1.9   -49.6     1.5
2010.5510   -24.6     3.3    33.8     1.9   -53.4     1.5
2010.5540   -22.2     3.4    35.0     1.9   -50.4     1.5
2010.5570   -27.4     3.4    36.3     1.9   -48.9     1.5
2010.5592   -18.8     3.3    36.6     1.9   -47.6     1.5
2010.5620   -21.2     3.4    34.1     1.9   -48.0     1.5
2010.5650   -23.3     3.4    35.8     1.9   -48.3     1.5
2010.5673   -24.9     3.3    33.3     1.9   -49.6     1.5
2010.5701   -25.1     3.5    35.3     2.0   -48.0     1.5
2010.5730   -18.8     3.7    34.6     2.1   -47.7     1.5
2010.5760   -26.9     3.5    33.5     1.9   -48.7     1.6
2010.5783   -22.6     3.5    34.3     1.9   -49.5     1.5
2010.5810   -22.8     3.3    33.7     1.9   -48.8     1.5
2010.5840   -20.7     3.3    34.1     1.9   -48.5     1.5
2010.5870   -18.0     3.4    33.2     1.9   -49.1     1.5
2010.5893   -20.4     3.5    34.2     1.9   -47.1     1.5
2010.5920   -19.1     3.9    33.3     2.1   -48.5     1.6
2010.5950   -23.4     3.4    34.5     1.9   -49.1     1.5
2010.5980   -20.9     3.5    34.9     1.9   -48.5     1.5
2010.6003   -21.0     3.3    35.6     1.9   -47.0     1.5
2010.6030   -22.7     3.3    33.9     1.9   -46.7     1.5
2010.6060   -24.6     3.4    34.0     1.9   -48.0     1.5
2010.6090   -26.2     3.3    34.2     1.9   -48.5     1.5
2010.6112   -17.5     3.6    34.5     1.9   -47.3     1.5
2010.6140   -20.0     3.4    34.7     1.9   -48.1     1.5
2010.6170   -21.8     3.3    32.9     1.9   -47.6     1.5
2010.6193   -20.4     3.3    33.8     1.9   -47.2     1.5
2010.6221   -23.1     3.4    33.4     1.9   -48.4     1.5
2010.6250   -18.7     3.6    32.4     1.9   -48.6     1.5
2010.6280   -19.8     3.5    32.6     1.9   -46.6     1.5
2010.6303   -18.5     3.3    32.4     1.9   -46.0     1.5
2010.6330   -18.5     3.4    32.5     1.9   -49.4     1.5
2010.6360   -24.4     3.4    33.0     1.9   -48.1     1.5
2010.6390   -24.8     3.3    34.3     1.9   -47.0     1.5
2010.6413   -19.5     3.3    32.5     1.9   -48.6     1.5
2010.6440   -21.3     3.3    32.7     1.9   -46.1     1.5
2010.6470   -19.6     3.6    33.9     2.0   -49.0     1.6
2010.6500   -17.9     3.6    33.8     1.9   -49.5     1.5
2010.6523   -17.1     3.4    33.5     1.9   -48.7     1.4
2010.6550   -21.9     3.6    35.5     1.9   -53.0     1.5
2010.6580   -19.6     3.4    33.0     1.9   -48.1     1.5
2010.6610   -20.8     3.3    33.3     1.9   -47.1     1.5
2010.6632   -22.2     3.3    33.5     1.9   -47.0     1.5
2010.6660   -18.0     3.3    33.4     1.9   -47.7     1.5
2010.6690   -21.0     3.3    33.0     1.9   -47.8     1.5
2010.6720   -16.2     3.3    33.0     1.9   -48.1     1.5
