% site name: UPVK
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.9200   -27.3     3.1    75.0     1.8   -34.7     1.9
2007.9230   -23.7     3.1    76.4     1.8   -35.0     1.9
2007.9254   -19.3     3.1    76.7     1.8   -34.7     1.9
2007.9281   -23.1     3.1    75.8     1.8   -34.5     1.9
2007.9310   -26.2     3.0    76.0     1.8   -35.7     1.9
2007.9340   -25.3     3.1    75.6     1.8   -34.2     1.9
2007.9362   -27.4     3.1    75.9     1.8   -33.3     1.9
2007.9390   -29.9     3.0    75.2     1.8   -34.6     1.9
2007.9420   -29.1     3.1    75.6     1.8   -36.0     1.9
2007.9450   -26.2     3.1    75.9     1.8   -33.8     1.9
2007.9472   -31.3     3.2    75.6     1.8   -35.6     1.9
2007.9500   -28.4     3.3    75.5     1.9   -36.1     2.0
2007.9530   -26.9     3.2    77.1     1.8   -33.5     1.9
2007.9554   -23.2     3.1    76.2     1.8   -33.6     1.9
2007.9582   -31.1     3.1    77.0     1.8   -34.5     1.8
2007.9610   -33.5     3.1    77.6     1.8   -34.3     1.9
2007.9640   -31.3     3.1    76.5     1.8   -33.5     1.9
2007.9670   -26.6     3.2    76.4     1.8   -32.4     1.9
2007.9692   -26.2     3.2    76.4     1.8   -34.1     2.0
2007.9720   -25.9     3.2    76.4     1.8   -35.2     1.9
2007.9750   -26.5     3.2    75.7     1.8   -36.0     1.9
2007.9774   -22.5     3.2    75.5     1.8   -36.2     1.9
2007.9802   -20.2     3.1    75.0     1.8   -34.0     1.8
2007.9830   -20.5     3.1    75.1     1.8   -34.1     1.9
2007.9860   -23.3     3.0    75.1     1.8   -34.4     1.9
2007.9884   -21.9     3.0    75.5     1.8   -34.6     1.9
2007.9910   -26.9     3.1    74.6     1.8   -35.5     1.9
2007.9940   -30.6     3.1    75.2     1.8   -34.3     1.9
2007.9970   -23.7     3.1    75.1     1.8   -35.3     1.9
2007.9992   -24.9     3.1    74.8     1.8   -34.4     1.9
2008.0020   -22.8     3.0    74.5     1.8   -34.9     1.9
2008.0050   -22.8     3.0    75.9     1.8   -34.7     1.9
2008.0074   -24.9     3.1    76.3     1.8   -35.3     1.9
2008.0102   -21.9     3.1    75.8     1.8   -36.1     1.9
2008.0130   -24.3     3.1    76.6     1.8   -34.8     1.9
2008.0160   -25.4     3.1    75.8     1.8   -34.3     1.9
2008.0190   -24.9     3.1    76.1     1.8   -34.9     1.9
2008.0212   -28.6     3.2    74.8     1.8   -35.4     1.9
2008.0240   -28.4     3.2    74.8     1.8   -34.4     1.9
2008.0270   -26.9     3.2    75.6     1.8   -34.2     1.9
2008.0294   -26.5     3.1    74.7     1.8   -33.0     1.9
2008.0322   -23.5     3.0    75.1     1.8   -33.0     1.9
2008.0350   -27.2     3.1    73.4     1.8   -32.7     1.9
2008.0380   -26.4     3.2    73.9     1.8   -34.2     1.9
2008.0404   -24.1     3.2    75.2     1.8   -33.0     1.9
2008.0430   -18.2     3.3    73.6     1.8   -33.5     1.9
2008.0460   -26.3     3.2    73.8     1.8   -34.7     1.9
2008.0490   -26.0     3.2    74.1     1.8   -36.2     1.9
2008.0512   -24.9     3.2    73.8     1.8   -34.1     1.9
2008.0540   -26.3     3.2    71.3     1.8   -34.7     1.9
2008.0570   -25.9     3.2    72.7     1.8   -33.1     1.9
2008.0594   -22.9     3.2    73.5     1.8   -35.1     1.9
2008.0622   -25.3     3.1    73.2     1.8   -34.9     1.9
2008.0650   -23.0     3.1    72.4     1.8   -33.2     1.9
2008.0680   -25.4     3.2    74.2     1.8   -33.1     1.9
2008.0710   -24.1     3.2    73.1     1.8   -33.2     1.9
2008.0732   -27.5     3.2    73.6     1.8   -32.6     1.9
2008.0760   -30.0     3.1    74.2     1.8   -33.0     1.9
2008.0790   -27.9     3.1    75.9     1.8   -33.9     1.9
2008.0820   -29.1     3.2    74.9     1.8   -33.6     1.9
2008.0842   -28.2     3.2    74.6     1.8   -33.2     1.9
2008.0870   -22.8     3.1    74.2     1.8   -33.8     1.9
2008.0900   -19.8     3.1    73.3     1.8   -32.7     1.9
2008.0924   -25.1     3.1    72.4     1.8   -33.2     1.9
2008.0950   -29.9     3.1    71.6     1.8   -31.9     1.9
2008.0980   -25.3     3.2    71.6     1.8   -33.1     1.9
2008.1010   -28.0     3.2    71.9     1.8   -33.7     1.9
2008.1033   -22.8     3.1    71.8     1.8   -32.2     1.9
2008.1060   -23.8     3.1    71.6     1.8   -32.7     1.9
2008.1090   -26.2     3.0    71.7     1.8   -32.5     1.9
2008.1120   -26.0     3.1    72.6     1.8   -32.1     1.9
2008.1142   -25.4     3.2    73.6     1.8   -31.2     1.9
2008.1170   -24.4     3.2    73.0     1.8   -31.4     1.9
2008.1200   -25.8     3.1    72.5     1.8   -31.7     1.9
2008.1230   -23.8     3.2    72.6     1.8   -32.4     1.9
2008.1252   -26.0     3.2    74.3     1.8   -32.8     1.9
2008.1280   -24.5     3.1    74.1     1.8   -32.5     1.9
2008.1310   -22.9     3.2    73.2     1.8   -32.9     1.9
2008.1340   -23.9     3.1    73.8     1.8   -32.4     1.9
2008.1362   -24.7     3.0    72.0     1.8   -32.7     1.9
2008.1390   -20.9     3.2    70.3     1.8   -31.7     1.9
2008.1420   -23.1     3.1    69.9     1.8   -32.1     1.9
2008.1444   -17.4     3.1    69.3     1.8   -31.9     1.9
2008.1472   -19.8     3.1    68.3     1.8   -31.9     1.9
2008.1500   -24.6     3.0    69.1     1.8   -32.1     1.9
2008.1530   -18.7     3.1    68.9     1.8   -31.3     1.9
2008.1553   -28.5     3.1    69.9     1.8   -34.0     1.9
2008.1580   -27.4     3.1    71.1     1.8   -33.9     1.9
2008.1610   -24.7     3.1    70.1     1.8   -32.4     1.9
2008.1640   -20.9     3.1    68.8     1.8   -32.3     1.9
2008.1662   -20.9     3.2    71.4     1.8   -32.3     1.9
2008.1690   -21.9     3.2    71.0     1.8   -32.5     1.9
2008.1720   -23.8     3.2    70.3     1.8   -31.3     1.9
2008.1750   -25.0     3.1    71.0     1.8   -30.7     1.9
2008.1772   -22.8     3.1    69.9     1.8   -31.4     1.9
2008.1800   -23.8     3.2    70.3     1.8   -32.3     1.9
2008.1830   -20.9     3.1    69.7     1.8   -33.2     1.9
2008.1860   -19.2     3.1    69.2     1.8   -32.2     1.9
2008.1882   -21.6     3.1    70.1     1.8   -32.5     1.9
2008.1910   -17.7     3.3    68.8     1.8   -31.7     1.9
2008.1940   -16.6     3.4    69.1     1.9   -32.7     2.0
2008.1964   -24.2     3.3    70.0     1.8   -32.7     1.9
2008.1992   -25.1     3.2    70.1     1.8   -32.5     1.9
2008.2020   -24.2     3.2    69.4     1.8   -34.0     1.9
2008.2050   -25.8     3.2    69.6     1.8   -33.4     1.9
2008.2073   -22.9     3.2    69.6     1.8   -32.7     1.9
2008.2100   -23.3     3.2    69.0     1.8   -33.0     1.9
2008.2130   -22.6     3.2    69.9     1.8   -31.9     1.9
2008.2160   -22.9     3.2    70.3     1.8   -31.2     1.9
2008.2182   -29.6     3.2    68.9     1.8   -32.7     1.9
2008.2210   -21.4     3.3    69.1     1.9   -32.9     2.0
2008.2240   -20.7     3.2    68.2     1.8   -31.6     1.9
2008.2270   -20.5     3.2    69.7     1.8   -32.2     1.9
2008.2292   -22.2     3.2    68.8     1.8   -32.3     1.9
2008.2320   -22.6     3.1    70.3     1.8   -33.1     1.9
2008.2350   -22.0     3.2    71.2     1.8   -32.5     1.9
2008.2380   -24.4     3.2    70.2     1.8   -33.1     1.9
2008.2402   -26.9     3.4    69.7     1.9   -31.8     2.0
2008.2430   -22.4     3.3    71.0     1.9   -32.6     2.0
