% site name: LYNS
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.0540   -34.1     2.8    53.7     2.1   -56.5     1.7
2008.0570   -32.0     2.8    56.4     2.0   -56.8     1.6
2008.0594   -35.6     2.8    55.3     1.9   -58.5     1.7
2008.0622   -37.0     2.8    55.5     1.9   -57.8     1.7
2008.0650   -30.8     2.8    55.6     2.0   -54.6     1.7
2008.0680   -34.9     2.9    57.0     2.1   -56.2     1.7
2008.0710   -38.6     2.8    55.2     1.9   -53.6     1.7
2008.0732   -39.1     2.8    56.7     2.0   -52.3     1.7
2008.0760   -51.8     2.8    56.2     2.1   -49.2     1.7
2008.0790   -37.9     2.9    56.6     2.1   -54.9     1.7
2008.0820   -40.7     2.9    53.2     2.1   -48.8     1.7
2008.0842   -37.2     2.9    53.8     2.1   -53.8     1.7
2008.0870   -33.6     3.1    53.3     2.2   -55.7     1.8
2008.0900   -28.6     3.0    54.6     2.1   -53.6     1.8
2008.0924   -29.8     3.0    53.9     2.1   -53.3     1.8
2008.0950   -34.6     2.8    53.4     2.1   -53.5     1.7
2008.0980   -30.5     2.9    53.6     2.1   -54.1     1.7
2008.1010   -38.3     2.9    54.9     2.1   -55.2     1.7
2008.1033   -35.3     2.9    55.2     2.1   -52.8     1.7
2008.1060   -38.1     2.9    54.8     2.1   -51.0     1.7
2008.1090   -42.7     2.8    55.0     2.0   -50.8     1.7
2008.1120   -33.8     2.9    54.5     2.1   -51.6     1.7
2008.1142   -42.7     3.0    55.2     2.1   -49.2     1.8
2008.1170   -36.5     2.8    53.2     2.1   -52.7     1.7
2008.1200   -40.8     2.8    52.3     2.1   -50.8     1.7
2008.1230   -32.8     3.0    53.5     2.1   -53.0     1.8
2008.1252   -35.9     2.9    53.9     2.1   -53.7     1.7
2008.1280   -33.8     2.8    54.2     2.0   -52.2     1.7
2008.1310   -27.7     2.8    53.5     2.0   -52.9     1.7
2008.1340   -23.9     2.9    54.2     2.1   -52.4     1.7
2008.1362   -43.0     2.9    53.9     2.1   -51.2     1.7
2008.1390   -33.0     2.9    54.1     2.1   -53.1     1.7
2008.1420   -36.4     2.8    54.2     2.0   -52.6     1.7
2008.1444   -34.2     2.8    54.2     1.9   -51.8     1.7
2008.1472   -29.8     2.8    53.1     2.1   -52.7     1.7
2008.1500   -32.4     2.8    54.4     1.9   -51.8     1.7
2008.1530   -34.8     2.8    52.9     1.9   -51.9     1.7
2008.1553   -38.1     2.8    51.1     2.0   -52.2     1.7
2008.1580   -39.6     2.9    52.5     2.1   -54.8     1.7
2008.1610   -37.4     3.2    52.6     2.2   -51.7     1.9
2008.1640   -32.3     3.1    51.6     2.2   -52.2     1.8
2008.1662   -34.5     3.0    52.2     2.1   -52.0     1.8
2008.1690   -34.5     2.8    52.7     2.1   -51.3     1.7
