% site name: KULU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1998.0144   -57.2     3.1   143.3     2.2  -137.3     1.7
1998.0170   -52.6     3.5   145.8     2.4  -135.9     1.8
1998.0200   -45.3     3.6   142.7     2.5  -141.0     1.9
1998.0230   -47.4     3.3   141.7     2.2  -137.8     1.7
1998.0252   -46.4     3.2   140.8     2.1  -138.4     1.7
1998.0280   -47.6     3.2   140.8     2.1  -138.4     1.7
1998.0310   -41.4     3.2   140.0     2.2  -138.4     1.7
1998.0334   -46.6     3.2   141.2     2.2  -137.8     1.7
1998.0362   -47.0     3.2   141.5     2.2  -137.4     1.7
1998.0390   -48.4     3.2   140.0     2.1  -136.0     1.7
1998.0420   -51.1     3.2   140.0     2.0  -140.6     1.8
1998.0450   -50.4     3.4   140.1     2.2  -138.3     1.7
1998.0472   -43.2     3.4   141.2     2.2  -138.8     1.8
1998.0500   -48.4     3.3   140.5     2.2  -136.5     1.8
1998.0530   -49.9     3.1   139.5     2.1  -137.8     1.6
1998.0554   -51.3     3.5   140.3     2.2  -137.5     1.8
1998.0582   -53.3     3.2   142.5     2.1  -138.9     1.7
1998.0610   -49.8     3.3   141.6     2.2  -138.7     1.8
1998.0640   -46.2     3.3   142.3     2.2  -139.9     1.8
1998.0664   -61.6     3.3   139.9     2.2  -138.5     1.8
1998.0690   -48.2     3.3   140.2     2.2  -137.4     1.8
1998.0720   -42.4     3.1   140.5     2.0  -138.1     1.7
1998.0750   -36.2     3.2   140.6     2.2  -139.1     1.7
1998.0772   -39.9     3.2   142.0     2.1  -139.0     1.7
1998.0800   -44.8     3.4   141.7     2.3  -141.0     1.8
1998.0830   -39.0     3.9   141.5     2.8  -139.3     1.7
1998.0860   -40.4     3.4   139.8     2.2  -138.3     1.7
1998.0882   -36.8     3.4   139.5     2.2  -139.4     1.8
1998.0910   -41.1     3.1   139.8     2.0  -140.7     1.7
1998.0940   -36.9     3.2   143.3     2.2  -140.4     1.7
1998.0970   -37.5     3.3   142.2     2.2  -139.6     1.7
1998.0992   -43.7     3.2   142.2     2.0  -139.2     1.8
1998.1020   -44.1     3.2   144.2     2.0  -140.2     1.8
1998.1050   -51.2     3.1   141.3     2.0  -137.7     1.7
1998.1080   -45.7     3.5   145.1     2.2  -137.0     1.8
1998.1102   -53.5     3.3   143.3     2.2  -138.7     1.7
1998.1130   -41.1     3.3   141.0     2.2  -139.3     1.8
1998.1160   -44.8     3.5   143.1     2.4  -136.3     1.8
1998.1184   -56.7     3.5   142.5     2.2  -139.1     1.8
1998.1210   -44.6     3.2   141.0     2.2  -138.2     1.7
1998.1240   -39.3     3.2   144.2     2.2  -140.5     1.7
1998.1270   -56.1     3.2   145.0     2.1  -139.7     1.7
1998.1293   -57.2     3.2   141.5     2.1  -139.6     1.7
1998.1320   -55.7     3.6   142.5     2.4  -138.0     1.8
1998.1350   -50.6     3.8   142.2     2.4  -141.8     1.8
1998.1380   -46.0     3.5   142.7     2.3  -140.9     1.7
1998.1402   -44.1     3.3   141.0     2.2  -137.8     1.8
1998.1430   -52.0     3.3   143.3     2.2  -138.7     1.8
1998.1460   -48.9     3.2   139.5     2.2  -137.2     1.7
1998.1512   -56.4     3.2   141.8     2.1  -137.8     1.7
