% site name: NORD
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.5804   -52.6     3.8    24.3     1.5   -69.3     1.0
2007.5832   -56.8     3.9    24.1     1.6   -68.7     1.1
2007.5860   -48.5     3.8    26.4     1.6   -68.5     1.1
2007.5890   -49.0     3.7    25.3     1.5   -68.6     1.0
2007.5914   -50.6     3.8    25.0     1.6   -69.9     1.1
2007.5941   -53.1     3.8    25.4     1.6   -67.2     1.1
2007.5970   -53.4     3.8    24.9     1.6   -69.2     1.1
2007.6000   -58.9     4.0    26.3     1.6   -70.3     1.1
2007.6022   -56.8     3.8    26.3     1.6   -68.1     1.1
2007.6051   -49.6     3.7    24.0     1.5   -68.5     1.0
2007.6080   -50.4     3.8    24.3     1.5   -67.6     1.0
2007.6104   -55.2     3.8    23.6     1.6   -69.4     1.1
2007.6132   -55.7     3.8    23.9     1.5   -68.4     1.0
2007.6160   -56.8     3.7    25.0     1.5   -68.1     1.0
2007.6190   -53.0     3.9    24.7     1.6   -68.6     1.1
2007.6214   -51.0     4.0    23.4     1.7   -68.7     1.0
2007.6241   -49.8     4.0    22.0     1.6   -67.8     1.1
2007.6270   -53.0     3.9    23.4     1.6   -70.4     1.1
2007.6300   -56.7     3.8    25.2     1.6   -71.8     1.1
2007.6324   -47.1     3.8    24.8     1.6   -69.4     1.1
2007.6352   -46.4     3.7    25.9     1.5   -69.7     1.0
2007.6380   -51.0     3.8    25.3     1.6   -68.6     1.1
2007.6410   -54.4     3.8    26.8     1.6   -67.1     1.1
2007.6434   -61.1     3.8    26.9     1.5   -67.6     1.0
2007.6461   -54.7     3.8    24.7     1.6   -66.7     1.1
2007.6490   -48.7     3.8    26.5     1.6   -67.5     1.1
2007.6520   -48.1     3.9    25.4     1.6   -66.4     1.1
2007.6542   -56.5     3.9    24.6     1.6   -68.2     1.1
2007.6571   -59.5     3.8    26.3     1.6   -68.9     1.1
2007.6600   -57.1     3.7    24.9     1.5   -67.2     1.0
2007.6630   -59.3     3.7    24.8     1.5   -68.6     1.0
2007.6652   -47.8     3.7    26.3     1.5   -68.1     1.0
2007.6680   -56.1     3.7    25.7     1.5   -68.3     1.0
2007.6710   -54.1     3.8    25.6     1.6   -68.1     1.1
2007.6734   -61.7     3.8    25.9     1.6   -67.6     1.1
2007.6761   -64.0     3.7    25.2     1.5   -67.1     1.0
2007.6790   -60.1     3.6    24.5     1.5   -68.4     1.0
2007.6820   -54.7     3.7    26.0     1.6   -67.9     1.1
2007.6844   -55.4     3.9    25.9     1.6   -65.9     1.1
2007.6872   -57.8     3.8    24.7     1.6   -68.0     1.1
2007.6900   -61.1     3.8    25.2     1.6   -66.7     1.1
2007.6930   -63.7     3.7    25.4     1.5   -67.2     1.0
2007.6954   -66.7     3.7    25.4     1.5   -67.8     1.0
2007.6982   -63.9     3.7    23.8     1.5   -67.3     1.0
2007.7010   -59.2     3.7    24.4     1.5   -67.8     1.0
2007.7040   -57.3     3.7    23.2     1.5   -66.3     1.0
2007.7064   -64.8     3.8    23.3     1.6   -67.4     1.1
2007.7091   -58.6     3.7    25.1     1.5   -65.9     1.0
2007.7120   -57.9     3.7    24.6     1.5   -66.2     1.0
2007.7150   -61.7     3.8    24.4     1.6   -66.3     1.1
2007.7172   -62.4     3.7    24.6     1.5   -66.1     1.0
2007.7200   -55.2     3.7    25.4     1.5   -66.2     1.0
2007.7230   -55.4     3.8    24.5     1.6   -65.8     1.1
2007.7254   -60.0     3.8    24.4     1.6   -65.9     1.1
2007.7282   -60.6     3.8    23.0     1.5   -66.3     1.0
2007.7310   -61.2     3.7    23.3     1.5   -65.5     1.0
2007.7340   -64.1     3.8    23.9     1.6   -64.0     1.1
2007.7364   -62.7     3.7    24.5     1.5   -62.8     1.0
2007.7392   -61.3     3.8    24.6     1.6   -63.8     1.1
2007.7420   -57.5     3.8    24.8     1.5   -62.5     1.0
2007.7450   -59.5     3.8    22.9     1.5   -64.6     1.0
2007.7474   -59.9     3.8    24.8     1.5   -64.6     1.0
2007.7502   -59.0     3.8    25.5     1.5   -63.6     1.0
2007.7530   -57.1     3.8    24.8     1.6   -64.3     1.1
2007.7560   -60.7     3.8    26.6     1.6   -63.6     1.1
2007.7584   -64.0     3.8    26.2     1.6   -64.2     1.1
2007.7611   -63.5     3.8    25.8     1.5   -64.6     1.0
2007.7640   -67.8     3.8    24.6     1.5   -64.8     1.0
2007.7670   -64.3     3.8    25.7     1.5   -65.0     1.0
2007.7692   -59.8     4.0    24.2     1.6   -63.8     1.1
2007.7720   -52.3     4.1    25.1     1.6   -63.0     1.1
2007.7750   -57.7     3.9    25.4     1.6   -62.2     1.1
2007.7774   -63.5     3.7    25.3     1.5   -62.8     1.0
2007.7802   -56.6     3.7    24.3     1.5   -62.1     1.0
2007.7830   -51.3     3.7    23.7     1.5   -62.3     1.0
2007.7860   -51.0     3.8    23.6     1.5   -62.1     1.0
2007.7884   -51.6     3.8    22.5     1.6   -62.3     1.1
2007.7912   -49.4     3.7    22.9     1.5   -63.7     1.0
2007.7940   -58.5     3.8    22.6     1.6   -62.9     1.1
2007.7970   -52.1     3.8    22.5     1.6   -62.0     1.1
2007.8000   -55.9     3.9    23.5     1.6   -60.8     1.1
2007.8022   -59.0     3.8    25.4     1.5   -60.9     1.0
2007.8050   -58.9     3.8    25.9     1.5   -61.8     1.0
2007.8080   -54.6     3.8    25.8     1.6   -60.1     1.1
2007.8104   -54.1     3.8    27.4     1.6   -59.6     1.1
2007.8131   -52.3     3.8    26.1     1.5   -61.6     1.0
2007.8160   -53.8     3.8    25.1     1.6   -62.1     1.1
2007.8190   -47.4     3.9    25.9     1.6   -60.8     1.1
2007.8214   -47.5     3.7    25.4     1.5   -62.5     1.0
2007.8240   -54.5     3.7    24.8     1.5   -61.0     1.0
