% site name: DMHN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.9590    -6.5     4.1    20.0     1.8   -41.2     1.3
2010.9620   -18.5     4.2    21.6     1.8   -40.7     1.3
2010.9643    -0.1     4.0    21.2     1.8   -41.6     1.2
2010.9670     1.5     4.1    23.3     1.8   -41.2     1.3
2010.9700    -4.3     4.1    21.5     1.8   -45.2     1.3
2010.9730     7.0     4.1    22.3     1.8   -45.7     1.3
2010.9753    -1.3     4.0    23.1     1.8   -43.3     1.2
2010.9781     0.3     4.0    23.3     1.8   -43.9     1.2
2010.9810    -1.5     4.1    21.9     1.8   -43.4     1.3
2010.9840    -7.2     4.0    24.1     1.8   -45.5     1.2
2010.9863     4.9     4.0    23.0     1.8   -44.9     1.2
2010.9890    -2.1     4.0    24.8     1.8   -44.6     1.2
2010.9920    -8.8     4.2    25.9     1.8   -45.0     1.3
2010.9950    -3.9     4.3    26.9     1.8   -44.4     1.2
2010.9973    -0.9     4.3    25.6     1.8   -43.8     1.2
2011.0000    -8.7     4.1    23.4     1.8   -43.6     1.3
2011.0030    -6.1     4.2    23.3     1.8   -43.8     1.3
2011.0054    -3.3     4.1    25.2     1.8   -45.1     1.3
2011.0081    -5.5     4.1    24.2     1.8   -40.7     1.3
2011.0110    -0.3     4.3    25.0     1.9   -42.1     1.2
2011.0140   -11.7     4.0    23.3     1.8   -41.4     1.2
2011.0163     2.3     4.2    24.5     1.8   -39.1     1.2
2011.0191    -1.5     4.3    25.6     1.9   -42.1     1.2
2011.0220   -13.8     4.8    23.8     2.0   -39.4     1.3
2011.0250    -5.7     4.3    24.8     1.8   -47.9     1.2
2011.0273    -7.6     4.0    23.2     1.8   -48.5     1.2
2011.0301    -8.5     4.3    23.0     1.8   -45.2     1.2
2011.0330    -9.1     4.3    21.7     1.8   -40.7     1.2
2011.0360    -5.0     4.1    21.5     1.8   -45.9     1.3
2011.0383     2.8     4.2    23.1     1.8   -47.6     1.2
2011.0411    -5.2     4.1    24.4     1.8   -48.4     1.3
2011.0440     3.9     4.0    24.5     1.8   -48.4     1.2
2011.0470     3.4     4.2    24.1     1.8   -48.2     1.2
2011.0493    -7.0     4.1    23.4     1.8   -46.5     1.2
2011.0520    -2.0     4.5    24.4     1.9   -46.7     1.3
2011.0550    -6.7     4.1    24.0     1.8   -47.0     1.3
2011.0574   -11.3     4.0    24.1     1.8   -46.6     1.2
2011.0601    -2.9     4.0    26.9     1.8   -49.4     1.2
2011.0630    -3.9     4.0    24.4     1.8   -47.0     1.2
2011.0660     8.2     4.0    24.6     1.8   -48.4     1.2
2011.0683     0.1     4.2    23.4     1.8   -47.9     1.2
2011.0711     2.4     4.0    23.5     1.8   -47.4     1.2
2011.0740   -12.0     4.0    24.2     1.8   -46.5     1.2
2011.0770    -3.0     4.1    23.5     1.8   -46.3     1.2
2011.0793    -8.6     4.1    21.7     1.8   -46.9     1.3
2011.0821    -0.8     4.1    22.6     1.8   -46.1     1.3
2011.0850    -6.8     4.0    21.3     1.8   -47.7     1.2
2011.0880    -2.1     4.1    22.0     1.8   -46.5     1.3
2011.0903    -3.9     4.2    22.9     1.8   -47.3     1.3
2011.0931    -3.2     4.0    22.7     1.8   -44.8     1.2
2011.0960    -6.1     4.5    21.3     1.9   -46.4     1.3
2011.0990    -0.9     4.2    20.2     1.8   -46.0     1.3
2011.1013    -5.3     4.0    22.1     1.8   -43.2     1.2
2011.1040   -11.0     4.1    20.7     1.8   -47.7     1.3
2011.1070    -9.7     4.0    20.9     1.8   -43.9     1.2
2011.1094    -4.9     4.0    22.8     1.8   -44.6     1.2
2011.1123     2.8     4.1    23.8     1.8   -44.9     1.2
2011.1150    -0.3     4.1    22.1     1.8   -46.0     1.2
2011.1180    -5.6     4.1    22.4     1.8   -44.2     1.2
2011.1204    -3.4     4.0    21.2     1.8   -44.2     1.2
2011.1231    -8.3     4.2    21.3     1.8   -42.4     1.2
2011.1260    -2.1     4.3    18.6     1.9   -43.8     1.2
2011.1290    -4.4     4.1    20.6     1.8   -42.2     1.3
2011.1313    -2.1     3.9    21.7     1.8   -44.1     1.2
2011.1341    -8.5     4.2    22.6     1.8   -44.8     1.2
2011.1370   -15.6     4.2    21.9     1.8   -45.1     1.3
2011.1400    -0.6     4.4    21.1     1.9   -42.9     1.3
2011.1424    -8.2     4.1    20.7     1.8   -44.7     1.2
2011.1451    -4.9     4.1    21.7     1.9   -44.6     1.2
2011.1480    -4.9     4.1    23.2     1.8   -43.4     1.3
2011.1510    -2.2     4.0    22.7     1.8   -43.4     1.2
2011.1533     2.3     4.0    25.2     1.8   -46.0     1.2
2011.1561    -0.5     4.2    25.8     1.8   -42.6     1.2
2011.1590    -3.9     4.0    25.4     1.8   -43.0     1.2
2011.1614    10.7     6.0    22.7     2.2   -40.4     1.5
2011.1643   -26.6     8.6    24.4     3.1   -39.3     1.5
2011.1670    21.1     7.0    22.2     2.4   -41.2     1.6
2011.1700     5.8     4.3    21.8     1.9   -42.7     1.2
