% site name: KBUG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.1142   -64.2     3.2    57.0     2.1   -47.0     1.8
2008.1170   -62.9     3.0    57.4     2.1   -52.6     1.8
2008.1200   -54.2     3.0    59.1     2.1   -49.8     1.8
2008.1230   -55.2     3.0    61.0     2.1   -48.1     1.8
2008.1252   -54.3     3.0    59.6     2.1   -50.6     1.8
2008.1280   -54.1     2.9    62.2     2.1   -51.0     1.7
2008.1310   -52.1     2.9    60.7     2.1   -51.7     1.7
2008.1340   -47.4     3.0    60.5     2.1   -52.7     1.8
2008.1362   -59.5     3.0    58.7     2.1   -51.6     1.8
2008.1390   -52.0     2.9    60.4     2.1   -51.8     1.7
2008.1420   -53.4     2.9    61.6     2.1   -53.5     1.7
2008.1444   -59.6     2.9    58.8     2.1   -51.5     1.7
2008.1472   -48.0     3.0    59.8     2.1   -51.0     1.8
2008.1500   -50.5     2.8    61.0     2.1   -50.7     1.8
2008.1530   -51.7     2.8    59.9     2.0   -49.5     1.8
2008.1553   -53.6     2.9    58.7     2.0   -51.6     1.7
2008.1580   -53.2     3.0    59.8     2.1   -50.4     1.8
2008.1610   -57.3     3.3    58.3     2.1   -50.4     1.9
2008.1640   -52.1     3.4    57.6     2.2   -50.8     1.8
2008.1662   -46.8     3.1    58.8     2.3   -50.7     1.7
2008.1690   -50.4     3.0    58.0     2.1   -50.8     1.8
2008.1720   -50.6     3.0    57.3     2.1   -49.7     1.8
2008.1750   -54.8     2.9    59.2     2.1   -49.9     1.7
2008.1772   -52.8     3.0    57.4     1.9   -49.7     1.8
2008.1800   -54.0     3.0    57.1     2.1   -51.1     1.8
2008.1830   -57.3     3.0    56.1     2.1   -51.7     1.8
2008.1860   -56.9     2.9    56.6     2.1   -50.1     1.7
2008.1882   -49.2     3.2    58.8     2.1   -50.8     1.9
2008.1910   -46.2     3.1    59.5     2.2   -50.9     1.8
2008.1940   -42.7     2.9    56.7     2.1   -51.0     1.7
2008.1964   -50.2     3.0    58.4     2.1   -51.2     1.8
2008.1992   -47.9     3.0    56.4     2.1   -49.9     1.8
2008.2020   -50.7     3.2    56.0     2.1   -50.0     1.9
2008.2050   -54.3     2.9    56.1     2.2   -51.8     1.7
2008.2073   -50.9     3.0    55.6     2.1   -52.3     1.8
2008.2100   -53.7     3.0    56.6     2.1   -50.3     1.8
2008.2130   -52.3     3.0    55.9     2.1   -51.1     1.8
2008.2160   -46.2     3.0    45.4     2.1   -48.4     1.9
2008.2182   -50.3     3.0    56.7     2.1   -52.0     1.8
2008.2210   -46.4     3.0    54.8     2.1   -49.3     1.8
2008.2240   -52.6     3.1    55.8     2.1   -49.6     1.8
2008.2270   -44.4     3.0    56.3     2.1   -50.2     1.8
2008.2292   -46.3     3.0    54.9     2.1   -50.4     1.8
2008.2320   -47.4     3.0    56.9     2.1   -52.3     1.8
2008.2350   -48.3     3.3    58.3     2.1   -50.7     1.9
2008.2380   -53.3     3.6    57.2     2.2   -50.7     2.1
2008.2402   -46.9     3.7    56.8     2.4   -48.9     2.1
2008.2430   -46.9     3.1    57.0     2.5   -50.0     1.8
