% site name: ASKY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.9970   -55.7     3.4    80.6     1.7   -37.6     1.9
2007.9992   -59.2     3.4    80.2     1.7   -37.8     1.9
2008.0020   -56.2     3.4    80.2     1.7   -37.9     1.9
2008.0050   -55.1     3.4    80.5     1.7   -37.6     1.9
2008.0074   -54.5     3.4    81.1     1.7   -37.8     1.9
2008.0102   -53.8     3.4    81.7     1.7   -39.8     1.9
2008.0130   -56.8     3.5    82.4     1.7   -38.4     1.9
2008.0160   -53.9     3.4    81.3     1.7   -37.6     1.9
2008.0190   -57.6     3.4    81.0     1.7   -38.1     1.9
2008.0212   -61.4     3.4    79.9     1.7   -38.4     1.9
2008.0240   -58.7     3.4    80.1     1.7   -37.5     1.9
2008.0270   -57.4     3.4    81.6     1.7   -38.3     1.9
2008.0294   -58.6     3.3    80.4     1.7   -36.8     1.8
2008.0322   -55.2     3.4    80.7     1.7   -36.2     1.9
2008.0350   -53.6     3.4    79.4     1.7   -36.6     1.9
2008.0380   -53.2     3.4    79.8     1.7   -37.3     1.9
2008.0404   -59.2     3.4    80.7     1.7   -37.7     1.9
2008.0430   -54.0     3.5    80.7     1.7   -37.6     1.9
2008.0460   -55.9     3.5    78.6     1.7   -36.3     1.9
2008.0490   -49.6     3.5    78.7     1.7   -37.4     1.9
2008.0512   -55.0     3.4    78.7     1.7   -37.2     1.9
2008.0540   -56.5     3.4    77.1     1.7   -39.0     1.9
2008.0570   -52.9     3.4    78.1     1.7   -37.1     1.9
2008.0594   -55.3     3.4    77.9     1.7   -39.2     1.9
2008.0622   -51.9     3.3    78.8     1.7   -38.6     1.8
2008.0650   -50.1     3.4    77.8     1.7   -37.5     1.9
2008.0680   -55.7     3.4    79.0     1.7   -37.8     1.9
2008.0710   -56.2     3.4    78.8     1.7   -38.1     1.9
2008.0732   -58.3     3.5    78.7     1.7   -36.7     1.9
2008.0760   -56.9     3.4    79.1     1.7   -37.0     1.9
2008.0790   -56.7     3.6    80.8     1.8   -37.3     1.9
2008.0820   -59.5     3.5    80.0     1.7   -36.8     1.9
2008.0842   -56.0     3.4    79.4     1.7   -36.5     1.9
2008.0870   -54.8     3.4    78.6     1.7   -38.1     1.9
2008.0900   -52.3     3.4    78.9     1.7   -36.3     1.9
2008.0924   -56.5     3.4    78.2     1.7   -37.6     1.9
2008.0950   -57.6     3.4    77.3     1.7   -35.3     1.9
2008.0980   -55.1     3.4    76.9     1.7   -37.5     1.9
2008.1010   -62.8     3.4    77.8     1.7   -38.5     1.9
2008.1033   -53.4     3.5    77.3     1.7   -36.0     1.9
2008.1060   -55.0     3.5    76.3     1.7   -35.8     1.9
2008.1090   -55.6     3.5    77.1     1.7   -36.0     1.9
2008.1120   -55.7     3.6    78.1     1.8   -36.9     1.9
2008.1142   -59.3     3.6    78.7     1.7   -34.6     1.9
2008.1170   -58.2     3.5    77.8     1.7   -34.5     1.9
2008.1200   -56.1     3.6    76.8     1.7   -34.6     1.9
2008.1230   -51.4     3.6    77.9     1.7   -35.9     1.9
2008.1252   -57.0     3.4    78.9     1.7   -36.9     1.9
2008.1280   -53.7     3.4    79.0     1.7   -35.9     1.9
2008.1310   -49.6     3.4    78.9     1.7   -36.2     1.9
2008.1340   -51.1     3.4    79.5     1.7   -35.9     1.9
2008.1362   -52.3     3.4    76.8     1.7   -35.4     1.9
2008.1390   -51.8     3.4    75.7     1.7   -35.8     1.9
2008.1420   -53.2     3.4    77.1     1.7   -37.3     1.9
2008.1444   -49.2     3.5    76.4     1.7   -36.5     1.9
