% site name: ILUL
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2006.9920   -36.0     3.6    77.5     2.1   -46.0     2.1
2006.9950   -38.2     3.6    76.8     2.1   -46.9     2.1
2006.9973   -35.2     3.5    76.4     2.1   -47.4     2.1
2007.0000   -36.7     3.6    76.5     2.1   -46.6     2.1
2007.0030   -41.7     3.9    77.6     2.3   -47.1     2.3
2007.0054   -35.7     4.2    77.0     2.3   -44.8     2.4
2007.0081   -35.9     4.7    74.8     2.5   -47.2     2.6
2007.0110   -34.1     4.0    74.8     2.3   -44.7     2.4
2007.0140   -36.9     3.6    74.6     2.2   -44.9     2.2
2007.0163   -40.7     3.6    74.5     2.1   -45.9     2.1
2007.0191   -38.8     3.5    75.4     2.1   -44.4     2.1
2007.0220   -35.6     3.5    74.3     2.0   -45.9     2.1
2007.0250   -37.6     3.5    74.9     2.1   -46.4     2.1
2007.0273   -34.6     3.6    73.5     2.2   -47.1     2.2
2007.0301   -42.8     3.8    74.8     2.3   -46.5     2.2
2007.0330   -40.5     3.5    72.7     2.0   -47.8     2.1
2007.0360   -38.6     3.4    73.4     2.0   -47.7     2.1
2007.0383   -40.1     3.5    75.7     2.1   -48.5     2.1
2007.0411   -44.1     4.1    74.1     2.3   -51.0     2.4
2007.0440   -39.1     3.7    77.0     2.2   -50.5     2.2
2007.0470   -35.3     4.0    74.8     2.4   -47.4     2.4
2007.0493   -37.1     3.8    73.5     2.2   -45.0     2.3
2007.0520   -39.7     3.7    76.0     2.2   -44.7     2.2
2007.0550   -47.7     3.7    73.8     2.2   -45.9     2.2
2007.0574   -47.0     3.5    74.6     2.2   -45.7     2.2
2007.0601   -51.6     3.5    76.1     2.1   -43.3     2.1
2007.0630   -41.3     3.4    74.7     2.0   -44.2     2.1
2007.0660   -47.3     3.4    74.6     2.0   -44.3     2.1
2007.0683   -45.3     3.5    75.6     2.0   -45.4     2.1
2007.0711   -40.4     3.4    75.9     2.0   -44.8     2.1
2007.0740   -40.9     3.4    75.2     2.0   -45.3     2.1
2007.0770   -40.7     3.5    74.7     2.1   -44.9     2.1
2007.0793   -38.6     3.8    74.1     2.2   -44.8     2.3
2007.0821   -37.5     3.8    74.0     2.3   -43.6     2.3
2007.0850   -34.6     3.7    73.8     2.2   -44.0     2.2
2007.0880   -41.6     3.7    74.5     2.1   -44.2     2.1
2007.0903   -40.5     3.5    74.5     2.1   -42.5     2.1
2007.0931   -42.8     3.5    74.5     2.0   -43.3     2.1
2007.0960   -45.7     3.5    75.6     2.0   -43.4     2.1
2007.0990   -48.6     3.6    76.3     2.0   -44.3     2.2
2007.1013   -50.4     3.5    74.8     2.2   -44.1     2.2
2007.1040   -37.3     3.9    74.7     2.3   -42.1     2.2
2007.1070   -41.0     3.6    72.9     2.2   -47.5     2.2
2007.1094   -38.1     3.6    72.9     2.2   -44.7     2.2
2007.1123   -41.0     3.7    74.0     2.1   -43.8     2.1
2007.1150   -45.4     3.6    73.3     2.0   -43.7     2.2
2007.1180   -44.0     3.6    72.9     2.1   -44.9     2.1
2007.1204   -40.0     3.8    73.0     2.2   -44.3     2.3
2007.1231   -47.7     3.8    72.5     2.3   -42.2     2.3
2007.1260   -41.1     3.7    72.0     2.2   -42.7     2.2
2007.1290   -47.1     3.5    72.0     2.1   -43.3     2.1
2007.1313   -40.0     3.5    71.7     2.2   -42.4     2.2
2007.1341   -43.7     3.6    73.7     2.1   -45.0     2.1
2007.1370   -41.7     3.5    74.0     2.0   -42.3     2.1
2007.1400   -50.5     3.5    78.1     2.0   -41.6     2.1
2007.1424   -48.3     3.4    74.5     2.0   -44.2     2.1
2007.1451   -48.4     3.5    73.7     2.0   -42.7     2.1
2007.1480   -47.4     3.5    72.8     2.0   -44.5     2.1
2007.1510   -44.6     3.5    75.5     2.1   -43.4     2.1
2007.1533   -39.2     3.5    72.6     2.1   -41.9     2.1
2007.1561   -36.2     3.5    72.0     2.0   -43.4     2.1
2007.1590   -39.5     3.5    72.4     2.1   -43.3     2.1
2007.1614   -42.1     4.2    70.9     2.5   -43.8     2.5
2007.1643   -35.7     3.9    71.6     2.3   -44.1     2.2
2007.1670   -33.3     3.6    72.5     2.0   -44.2     2.2
2007.1700   -31.3     3.5    72.2     2.0   -44.3     2.1
2007.1724   -36.1     3.5    72.1     2.0   -43.3     2.1
2007.1751   -39.4     3.7    71.3     2.2   -44.9     2.2
2007.1780   -39.4     3.7    71.7     2.2   -43.0     2.2
2007.1810   -38.3     3.9    73.7     2.3   -41.6     2.2
2007.1833   -31.0     3.6    74.2     2.1   -42.8     2.1
2007.1861   -38.6     3.6    74.3     2.1   -44.3     2.1
2007.1890   -38.9     3.7    72.5     2.2   -43.9     2.2
2007.1920   -40.2     3.6    71.2     2.2   -46.4     2.2
2007.1944   -36.5     3.6    71.0     2.2   -44.4     2.2
