% site name: KULL
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.4050   -29.6     3.3    56.8     1.7   -21.6     1.9
2008.4073   -30.9     3.3    56.5     1.7   -21.8     1.9
2008.4100   -27.4     3.3    56.7     1.7   -21.8     1.9
2008.4130   -26.5     3.4    55.6     1.8   -22.1     2.0
2008.4160   -25.8     3.4    57.2     1.7   -22.9     1.9
2008.4182   -31.6     3.5    55.8     1.9   -22.2     2.0
2008.4210   -26.3     3.3    57.2     1.7   -23.1     1.9
2008.4240   -24.6     3.3    57.8     1.7   -21.6     1.9
2008.4263   -30.5     3.4    56.9     1.7   -21.1     1.9
2008.4291   -37.2     3.3    58.5     1.7   -22.3     1.9
2008.4320   -31.5     3.3    57.4     1.7   -21.8     1.9
2008.4350   -28.4     3.5    57.5     1.8   -23.2     1.9
2008.4373   -31.0     3.5    56.9     1.8   -23.1     1.9
2008.4400   -33.2     3.5    57.9     1.8   -24.2     1.9
2008.4430   -30.9     3.3    57.5     1.7   -21.9     1.9
2008.4460   -32.6     3.3    57.6     1.7   -22.4     1.9
2008.4482   -29.7     3.4    56.8     1.7   -22.2     1.9
2008.4510   -23.7     3.3    55.5     1.7   -21.8     1.9
2008.4540   -44.8     3.3    54.8     1.7   -23.8     1.9
2008.4570   -25.1     3.4    56.9     1.7   -23.1     1.9
2008.4593   -29.1     3.5    56.9     1.9   -23.0     2.0
2008.4620   -33.7     3.4    56.6     1.7   -23.7     1.9
2008.4650   -31.5     3.4    56.9     1.7   -26.1     1.9
2008.4680   -29.0     3.3    55.7     1.7   -23.4     1.9
2008.4702   -30.7     3.3    56.8     1.7   -23.8     1.9
2008.4730   -34.2     3.3    55.4     1.7   -23.5     1.9
2008.4760   -27.8     3.3    55.7     1.7   -23.1     1.9
2008.4783   -36.7     3.3    56.0     1.7   -22.9     1.9
2008.4812   -29.7     3.3    55.9     1.7   -22.1     1.9
2008.4840   -32.6     3.3    54.9     1.7   -22.8     1.9
2008.4870   -33.0     3.3    54.9     1.7   -21.6     1.9
2008.4893   -28.4     3.5    56.4     1.9   -20.2     2.0
2008.4920   -29.3     3.3    55.1     1.7   -22.2     1.9
2008.4950   -25.8     3.4    54.2     1.8   -22.8     2.0
2008.4980   -28.8     3.3    53.7     1.7   -22.7     1.9
2008.5002   -32.2     3.3    56.0     1.7   -22.3     1.9
2008.5030   -35.8     3.3    53.5     1.7   -22.2     1.9
2008.5060   -37.8     3.3    54.4     1.7   -22.7     1.9
2008.5090   -32.7     3.3    56.2     1.7   -22.9     1.9
2008.5113   -31.3     3.3    54.6     1.7   -21.9     1.9
2008.5140   -28.3     3.3    54.0     1.7   -22.5     1.9
2008.5170   -30.7     3.3    55.8     1.7   -21.4     1.9
2008.5200   -26.1     3.3    54.7     1.7   -20.8     1.9
2008.5222   -24.4     3.3    55.2     1.7   -20.7     1.9
2008.5250   -25.1     3.3    55.1     1.7   -19.7     1.9
2008.5280   -31.2     3.4    54.0     1.7   -22.3     1.9
2008.5310   -30.5     3.4    53.5     1.7   -22.0     1.9
2008.5332   -25.0     3.4    51.8     1.7   -23.4     1.9
2008.5360   -20.9     3.4    54.4     1.7   -21.4     1.9
2008.5390   -21.3     3.4    53.4     1.7   -22.3     1.9
2008.5413   -26.0     3.4    54.6     1.7   -22.4     1.9
2008.5440   -27.7     3.3    55.4     1.7   -21.6     1.9
2008.5470   -11.3     3.3    54.2     1.7   -17.8     1.9
2008.5500   -39.8     3.5    54.0     1.8   -21.9     1.9
2008.5523   -31.2     3.4    54.5     1.7   -21.9     1.9
2008.5550   -29.3     3.3    54.5     1.7   -21.5     1.9
2008.5580   -26.1     3.3    54.6     1.7   -20.4     1.9
2008.5610   -23.7     3.3    53.9     1.7   -21.5     1.9
2008.5633   -18.0     3.4    54.4     1.7   -20.0     1.9
2008.5660   -18.8     3.3    53.7     1.7   -20.2     1.9
2008.5690   -27.3     3.3    55.1     1.7   -22.0     1.9
2008.5720   -27.2     3.3    53.2     1.7   -19.9     1.9
2008.5743   -23.3     3.3    54.1     1.7   -21.4     1.9
2008.5770   -27.0     3.4    54.7     1.7   -21.8     1.9
2008.5800   -26.1     3.4    53.4     1.7   -21.9     1.9
