% site name: HRDG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.9713   -18.6     3.9    55.0     1.7   -42.5     1.4
2008.9740   -12.9     3.9    54.9     1.7   -40.9     1.4
2008.9770   -20.9     4.0    54.1     1.7   -43.1     1.4
2008.9794   -21.8     3.9    56.1     1.7   -42.5     1.4
2008.9821   -12.3     4.0    55.8     1.7   -40.2     1.4
2008.9850   -22.2     3.9    55.4     1.7   -40.8     1.4
2008.9880   -20.1     3.9    56.1     1.7   -40.8     1.4
2008.9903   -19.0     3.9    56.4     1.7   -41.3     1.4
2008.9931   -18.6     3.9    55.4     1.7   -40.8     1.4
2008.9960   -21.3     3.9    53.9     1.7   -43.1     1.4
2008.9990   -19.9     4.0    54.5     1.7   -42.0     1.4
2009.0013   -21.2     3.9    54.0     1.7   -42.4     1.4
2009.0041   -23.3     4.0    55.6     1.7   -41.4     1.4
2009.0070   -27.4     4.0    55.5     1.7   -43.2     1.4
2009.0100   -23.6     4.0    53.3     1.7   -42.9     1.4
2009.0123   -19.8     4.0    55.5     1.7   -41.6     1.4
2009.0151   -22.1     4.0    57.8     1.7   -40.6     1.4
2009.0180   -18.0     4.0    56.1     1.7   -39.5     1.4
2009.0210   -18.1     3.9    55.2     1.7   -39.1     1.4
2009.0233   -28.8     4.0    55.4     1.7   -40.5     1.4
2009.0260   -15.6     4.0    53.7     1.7   -40.0     1.4
2009.0290   -20.6     4.0    54.7     1.7   -40.2     1.4
2009.0314   -20.2     4.0    53.2     1.7   -41.3     1.4
2009.0341   -14.4     4.9    53.7     1.8   -41.4     1.5
2009.0370   -14.4     4.0    53.0     1.7   -41.2     1.4
2009.0400   -24.9     4.0    54.4     1.7   -40.4     1.4
2009.0423   -26.9     4.0    54.2     1.7   -41.8     1.4
2009.0451   -25.1     4.2    54.5     1.8   -40.3     1.4
2009.0480   -18.4     4.0    52.3     1.7   -40.0     1.4
2009.0510   -21.9     3.9    53.5     1.7   -40.4     1.4
2009.0533   -29.9     4.0    53.6     1.7   -40.6     1.4
2009.0561   -24.1     4.0    53.0     1.7   -40.2     1.4
2009.0590   -29.0     4.0    52.9     1.7   -39.4     1.4
2009.0620   -24.8     4.0    52.3     1.7   -40.3     1.4
2009.0643   -21.4     4.0    51.3     1.7   -40.3     1.4
2009.0671   -23.4     4.0    51.7     1.7   -40.3     1.4
2009.0700   -24.0     4.0    52.2     1.7   -41.1     1.4
2009.0730   -15.1     4.0    52.3     1.7   -41.1     1.4
2009.0753   -13.2     4.0    52.6     1.7   -39.5     1.4
2009.0780   -19.2     4.0    52.0     1.8   -41.3     1.5
2009.0810   -13.5     3.9    52.4     1.7   -40.4     1.4
2009.0834   -17.5     4.2    52.9     1.8   -40.4     1.5
2009.0861   -17.3     3.9    53.0     1.7   -39.2     1.4
2009.0890   -23.5     3.9    52.5     1.7   -40.0     1.4
2009.0920   -19.0     3.9    53.2     1.7   -40.8     1.4
2009.0944   -18.8     3.9    51.1     1.7   -39.5     1.4
2009.0971   -21.5     3.9    52.6     1.7   -40.9     1.4
2009.1000   -15.3     3.9    52.5     1.7   -41.3     1.4
2009.1030    -7.4     3.9    52.1     1.7   -41.1     1.4
2009.1053    -6.0     3.9    51.8     1.7   -41.0     1.4
2009.1081   -10.6     3.9    51.0     1.7   -41.0     1.4
2009.1110   -14.1     3.9    51.6     1.7   -39.2     1.4
2009.1140   -19.6     3.8    52.5     1.7   -39.7     1.4
2009.1164   -20.2     3.9    52.1     1.7   -39.6     1.4
2009.1191   -21.5     3.9    51.9     1.7   -39.6     1.4
2009.1220   -20.1     3.9    50.8     1.7   -39.2     1.4
2009.1250   -15.8     3.9    51.1     1.7   -39.9     1.4
2009.1273   -15.8     3.9    52.1     1.7   -38.4     1.4
2009.1300   -15.8     4.0    52.4     1.7   -38.7     1.4
2009.1330   -13.2     4.0    51.7     1.7   -38.5     1.4
2009.1354   -17.4     3.9    51.4     1.7   -38.3     1.4
2009.1383   -18.5     3.9    50.0     1.7   -39.6     1.4
2009.1410   -18.1     3.9    50.9     1.7   -38.6     1.4
2009.1440   -19.5     3.9    50.3     1.7   -40.4     1.4
2009.1464   -23.6     4.0    49.1     1.7   -40.7     1.4
2009.1491   -22.1     4.0    50.4     1.7   -40.0     1.4
2009.1520   -19.3     4.0    52.5     1.7   -39.5     1.4
2009.1550   -19.4     4.2    52.6     1.8   -39.9     1.5
2009.1573   -16.4     4.5    50.7     1.8   -37.9     1.5
2009.1601   -17.9     4.0    51.2     1.7   -38.0     1.4
2009.1630   -22.4     3.9    50.4     1.7   -39.2     1.4
2009.1660   -19.5     3.9    51.6     1.7   -39.4     1.4
2009.1684   -21.2     3.9    51.6     1.7   -39.5     1.4
2009.1711   -14.6     4.0    50.6     1.8   -38.5     1.5
2009.1740   -18.4     3.9    51.8     1.7   -38.1     1.4
2009.1770   -18.9     3.9    50.6     1.7   -38.5     1.4
2009.1793   -18.4     4.0    50.6     1.7   -38.7     1.4
2009.1821   -18.8     4.0    49.7     1.7   -39.7     1.4
2009.1850   -23.3     4.0    50.9     1.7   -39.0     1.4
2009.1874   -22.6     3.9    49.8     1.7   -40.0     1.4
2009.1903   -24.9     3.9    49.5     1.7   -38.8     1.4
2009.1930   -22.5     3.9    51.3     1.7   -38.8     1.4
2009.1960   -21.3     3.9    49.7     1.7   -39.4     1.4
2009.1984   -22.8     4.5    50.6     1.8   -38.8     1.5
2009.2011   -17.2     3.9    50.8     1.7   -38.2     1.4
2009.2040   -19.9     3.8    50.0     1.7   -40.0     1.4
2009.2070   -20.7     3.9    49.6     1.7   -40.6     1.4
2009.2093   -24.4     3.8    48.9     1.7   -40.5     1.4
2009.2121   -24.4     3.8    49.9     1.7   -40.8     1.4
2009.2150   -22.0     3.8    49.5     1.7   -38.6     1.4
2009.2180   -18.0     3.8    49.2     1.7   -39.5     1.4
2009.2204   -19.1     3.9    48.8     1.7   -39.6     1.4
2009.2231   -20.6     3.9    47.8     1.7   -39.8     1.4
2009.2260   -23.0     3.9    48.9     1.7   -39.1     1.4
2009.2290   -23.8     3.8    48.7     1.7   -40.4     1.4
2009.2313   -22.2     3.8    50.2     1.7   -39.4     1.4
2009.2341   -21.9     3.8    51.1     1.7   -39.4     1.4
2009.2370   -20.1     3.9    51.1     1.7   -39.0     1.4
2009.2400   -21.6     3.9    49.6     1.7   -37.9     1.4
2009.2423   -18.8     3.9    50.1     1.7   -36.7     1.4
2009.2450   -20.9     3.9    50.4     1.7   -37.9     1.4
2009.2480   -19.6     3.8    50.1     1.7   -39.1     1.4
2009.2504   -22.4     3.8    51.2     1.7   -38.1     1.4
2009.2532   -26.0     3.9    50.9     1.7   -38.1     1.4
2009.2560   -26.5     3.8    50.1     1.7   -36.8     1.4
2009.2590   -27.6     3.9    48.7     1.7   -38.5     1.4
2009.2614   -25.5     3.8    49.2     1.7   -38.1     1.4
2009.2641   -27.4     3.8    49.7     1.7   -37.2     1.4
2009.2670   -29.1     3.9    50.0     1.7   -36.4     1.4
2009.2700   -21.5     3.8    49.2     1.7   -37.0     1.4
2009.2724   -22.4     3.9    49.9     1.7   -36.5     1.4
2009.2751   -24.9     5.3    48.2     1.8   -38.9     1.6
2009.2780   -18.4     3.8    49.4     1.7   -38.4     1.4
2009.2810   -23.5     3.8    48.0     1.7   -38.3     1.4
2009.2834   -27.7     3.8    48.1     1.7   -37.9     1.4
2009.2861   -23.6     4.2    48.4     1.8   -36.3     1.4
2009.2890   -25.6     3.8    48.8     1.7   -37.1     1.4
2009.2920   -21.2     3.9    47.5     1.7   -37.6     1.4
2009.2943   -24.3     3.8    47.0     1.7   -38.9     1.4
2009.2971   -24.8     3.8    48.3     1.7   -37.2     1.4
2009.3000   -24.8     3.8    48.7     1.7   -38.7     1.4
2009.3024   -23.4     3.9    48.0     1.7   -36.8     1.4
2009.3052   -23.4     3.8    48.3     1.7   -36.1     1.4
2009.3080   -25.1     5.7    47.9     2.0   -37.0     1.7
2009.3110   -26.7     3.8    48.9     1.7   -35.9     1.4
2009.3134   -20.4     3.8    48.2     1.7   -36.7     1.4
2009.3161   -19.0     3.8    49.0     1.7   -36.0     1.4
2009.3190   -20.1     3.8    47.5     1.7   -36.1     1.4
2009.3220   -17.0     5.6    46.4     2.0   -35.7     1.6
2009.3243   -21.2     3.8    48.3     1.7   -35.4     1.4
2009.3271   -21.0     4.0    47.3     1.8   -33.9     1.3
2009.3300   -18.6     3.8    47.7     1.7   -37.7     1.4
2009.3330   -21.3     3.9    48.4     1.7   -34.7     1.4
