% site name: KAGA
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.1290  -118.5    73.4    86.8    51.1   -58.2    21.5
2007.1313  -144.1    74.7    88.8    48.5   -49.0    21.4
2007.1533  -105.7    67.3    77.1    58.3   -36.4    45.8
2007.1561  -121.0    58.3    91.1    55.7   -48.7    46.7
2007.1590   -97.9    52.7    76.0    56.5   -47.0    55.3
2007.1643   -83.1    45.0    79.0    56.5   -52.6    55.3
2007.1670  -131.0    40.2   103.2    53.4   -41.0    53.9
2007.1700  -121.1    38.1    96.7    51.5   -46.5    50.3
2007.1724  -109.3    42.3    95.5    52.7   -55.9    43.9
2007.1780  -111.3    35.8    96.4    99.6   -56.6    42.5
2007.1810  -112.0    35.0    99.2   112.1   -49.6    43.4
2007.1833  -105.4    34.1    93.6    50.8   -55.4    39.6
2007.1861   -82.4    33.0    98.4    68.8   -53.6    32.4
2007.1890  -117.4    33.0    96.8    53.9   -41.3    25.2
2007.1920   -82.4    33.5   102.1   101.5   -51.0    18.5
2007.1944  -123.5    34.8    88.3    63.2   -55.7    19.6
2007.2000  -120.0    36.9    85.0    59.4   -71.9    18.0
2007.3614  -100.5    42.4    86.7    73.7   -51.3    16.5
2007.3641   -99.1    45.2    89.8    63.1   -52.5    15.1
2007.3670  -100.9    43.7    89.2    60.6   -52.2    14.2
2007.3700  -100.4    45.3    89.7    72.3   -52.1    13.4
2007.3723  -101.9    49.3    89.0    81.0   -51.8    13.6
2007.3751  -101.9    51.0    89.8    60.0   -52.0    14.0
2007.3780   -99.2    53.8    90.0    78.6   -51.0    13.5
2007.3810   -95.5    64.1    88.9    53.4   -50.5    54.7
2007.3833   -94.6    58.2    88.0    64.9   -51.4    19.2
2007.3860  -103.8    65.5    88.3    64.6   -51.4    17.2
2007.3890  -104.1    69.2    87.8    75.8   -50.7    17.3
2007.3914  -101.4    66.2    88.5    68.7   -50.6    19.0
2007.3942  -104.8    54.3    88.7    72.6   -51.4    25.5
2007.3970   -99.9    54.6    88.4    72.7   -51.0    21.7
2007.4000   -99.0    43.6    88.1    67.9   -51.2    28.2
2007.4024  -100.3     7.5    88.6    89.0   -51.3    25.0
2007.4051   -98.4     5.1    87.2    65.6   -50.0    28.9
2007.4080  -105.8     5.0    89.2    83.8   -50.5    30.1
2007.4110  -104.8     5.1    89.2    89.3   -51.3    39.5
2007.4134  -106.8     5.0    89.7    55.9   -48.9    28.3
2007.4162  -105.0     5.2    88.0    69.0   -49.3    46.2
2007.4190  -102.8     5.3    88.2    49.7   -47.8    26.1
2007.4220  -101.9     5.1    87.8    43.5   -48.5     3.9
2007.4244  -108.4     5.0    86.8    42.2   -49.5     2.7
2007.4271  -103.4     4.8    86.6    41.3   -49.8     2.8
2007.4300  -103.0     5.1    88.1    40.7   -48.9     2.8
2007.4330  -102.7     5.3    88.6    40.1   -49.6     2.8
2007.4353  -110.0     5.7    88.3    39.9   -50.4     2.8
2007.4381  -105.2     5.4    87.2    46.4   -50.2     2.9
2007.4410  -117.2     5.3    88.4    40.9   -51.4     2.8
2007.4434  -113.4     5.1    87.5    42.0   -49.8     2.8
2007.4462  -125.0     4.9    87.8   113.3   -52.1     2.7
2007.4490  -117.9     5.0    89.2    47.9   -50.3     2.8
2007.4520  -118.8     5.1    86.6    44.1   -49.8     2.9
2007.4544  -105.1     4.8    86.5    43.6   -51.0     3.2
2007.4571  -109.2     4.9    86.8    44.7   -48.7     2.9
2007.4600  -102.4     4.9    87.4    49.3   -48.9     2.9
2007.4630  -109.2     5.0    85.9    44.9   -50.7     2.8
2007.4654  -110.2     5.1    87.8    53.5   -50.1     2.8
2007.4681  -118.3     5.0    86.4    45.9   -50.0     2.8
2007.4710  -115.7     4.8    85.8    50.0   -52.1     2.8
2007.4740  -109.5     4.9    86.9    52.3   -50.4     2.8
2007.4764  -110.8     5.0    86.2    59.1   -50.9     2.7
2007.4791  -113.8     7.2    86.6    49.6   -50.5     2.7
2007.4820  -110.9     5.0    87.5    73.0   -50.3     2.7
2007.4850  -106.8     5.0    87.4    46.4   -50.0     2.8
2007.4873  -104.8     5.3    86.3     4.4   -50.2     2.8
2007.4901  -103.9     5.1    84.5     2.8   -52.3     2.7
2007.4930  -109.1     5.3    86.0     2.9   -52.7     2.7
2007.4960  -116.1     5.0    85.5     2.9   -50.6     2.8
2007.4982  -110.0     5.0    85.5     2.9   -49.9     3.7
2007.5010  -107.7     5.1    84.4     2.9   -50.7     2.8
2007.5040  -108.5     4.9    85.6     3.0   -51.4     2.8
2007.5064  -110.6     4.9    86.1     2.9   -51.1     3.0
2007.5091  -108.1     4.9    85.5     3.0   -51.3     2.8
2007.5120  -110.3     5.0    85.4     2.8   -49.9     2.9
