% site name: TIMM
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.1750   -27.6     2.6    49.8     2.0   -50.0     1.8
2008.1772   -31.0     2.7    48.4     2.1   -51.2     1.8
2008.1800   -30.8     2.7    48.1     2.1   -51.0     1.7
2008.1830   -33.2     2.7    47.8     2.1   -51.1     1.7
2008.1860   -29.6     2.7    47.6     2.1   -50.7     1.7
2008.1882   -30.8     3.0    48.7     2.2   -52.0     1.9
2008.1910   -31.4     2.7    47.4     2.1   -51.4     1.8
2008.1940   -25.1     2.7    46.7     2.1   -52.5     1.7
2008.1964   -30.6     2.7    47.7     2.1   -51.7     1.8
2008.1992   -29.5     2.7    46.8     2.1   -51.2     1.7
2008.2020   -28.2     2.7    45.8     2.1   -51.3     1.8
2008.2050   -30.1     2.7    46.4     2.1   -52.5     1.7
2008.2073   -23.6     2.7    44.9     2.1   -54.4     1.8
2008.2100   -18.4     2.7    43.6     2.1   -45.6     1.8
2008.2130   -30.8     2.7    46.1     2.1   -50.0     1.8
2008.2160   -31.2     2.7    46.8     2.1   -50.7     1.7
2008.2182   -28.7     2.7    46.1     2.1   -50.5     1.7
2008.2210   -20.3     2.7    44.4     2.1   -50.4     1.8
2008.2240   -21.6     2.7    44.6     2.1   -49.2     1.7
2008.2270   -21.0     2.7    46.1     2.1   -49.6     1.8
2008.2292   -14.5     2.7    32.4     2.1   -40.5     1.8
2008.2320   -25.9     2.7    35.4     2.1   -50.5     1.8
2008.2350   -29.8     3.0    48.7     2.2   -49.8     1.9
2008.2380   -23.8     3.1    48.2     2.3   -51.9     1.9
2008.2402   -23.7     3.0    47.9     2.3   -48.5     1.9
2008.2430   -25.6     2.7    47.2     2.1   -49.1     1.8
2008.2460   -28.6     2.7    46.6     2.1   -46.9     1.8
2008.2490   -35.5     2.7    46.0     2.1   -48.6     1.7
2008.2512   -34.7     2.7    45.2     2.1   -50.7     1.8
2008.2540   -13.0     2.7    45.5     2.1   -51.8     1.7
2008.2570   -18.5     2.7    47.2     2.1   -51.1     1.7
2008.2593   -17.0     2.7    44.9     2.1   -50.2     1.8
2008.2620    -3.0     2.8    45.6     2.1   -54.4     1.9
2008.3250    13.0     2.9    39.3     2.1   -49.0     1.8
2008.3280    -7.9     2.9    40.2     2.2   -51.0     1.9
2008.3310   -27.9     2.8    42.5     2.1   -50.8     1.8
2008.3332   -31.1     2.8    44.3     2.1   -47.7     1.8
2008.3360   -29.9     2.8    44.7     2.1   -47.9     1.7
2008.3390   -30.6     2.8    44.7     2.1   -47.7     1.8
2008.3420   -25.6     2.8    44.1     2.1   -47.3     1.7
2008.3443   -23.2     2.7    43.9     2.1   -48.0     1.8
2008.3470   -26.2     2.7    45.5     2.1   -48.0     1.7
2008.3500   -22.7     2.8    45.2     2.1   -48.1     1.7
2008.3530   -25.8     3.6    45.9     2.1   -46.2     1.8
2008.3552   -25.3     2.8    45.6     2.1   -47.2     1.8
2008.3580   -28.6     2.8    45.3     2.1   -48.9     1.8
2008.3610   -30.6     3.0    45.4     2.0   -47.9     1.7
2008.3634   -35.8     3.0    45.8     2.0   -47.6     1.8
2008.3662   -42.7     2.9    44.0     2.0   -48.6     1.7
2008.3690   -51.2     2.7    44.6     2.1   -46.3     1.8
2008.3720   -48.1     3.1    43.6     2.0   -44.8     1.8
2008.3743   -49.8     2.8    44.4     2.1   -46.0     1.7
2008.3770   -39.5     2.7    44.9     2.0   -45.0     1.8
2008.3800   -35.6     2.8    44.7     2.0   -45.7     1.7
2008.3830   -33.5     2.7    44.7     2.1   -45.7     1.7
2008.3853   -32.8     2.7    44.0     2.0   -46.0     1.8
2008.3880   -28.6     2.8    43.9     2.1   -46.5     1.8
2008.3910   -26.3     2.7    45.8     2.1   -47.9     1.8
2008.3940   -26.4     2.7    44.1     2.1   -48.5     1.8
2008.3962   -21.5     2.7    44.4     2.1   -48.9     1.8
2008.3990   -28.9     2.7    46.0     2.1   -49.4     1.8
2008.4020   -23.6     2.7    43.8     2.1   -46.8     1.7
2008.4050   -30.7     2.7    43.9     2.1   -47.2     1.7
2008.4073   -25.0     2.7    45.3     2.1   -48.0     1.8
2008.4100   -30.3     2.7    45.4     2.1   -49.7     1.8
2008.4130   -25.6     2.6    43.5     2.1   -47.1     1.8
2008.4160   -24.9     2.6    45.0     2.1   -47.8     1.8
2008.4182   -30.5     2.6    43.8     2.1   -47.1     1.8
2008.4210   -25.0     2.7    44.4     2.1   -47.2     1.8
2008.4240   -32.6     2.6    45.5     2.1   -47.7     1.8
2008.4263   -37.6     2.7    44.9     2.1   -44.9     1.7
2008.4291   -39.4     2.6    45.5     2.1   -46.3     1.8
2008.4320   -41.3     2.6    46.2     2.1   -46.0     1.8
2008.4350   -41.0     2.7    45.9     2.1   -46.4     1.8
2008.4373   -37.5     2.6    44.0     2.1   -45.8     1.8
2008.4400   -39.0     2.7    43.7     2.1   -46.4     1.8
2008.4430   -37.9     2.7    43.7     2.2   -46.4     1.8
2008.4460   -36.1     2.7    42.2     2.1   -45.3     1.8
2008.4482   -33.3     2.7    41.3     2.1   -45.1     1.8
2008.4510   -27.7     2.7    40.0     2.1   -45.5     1.8
2008.4540   -31.8     2.7    41.5     2.1   -47.4     1.8
2008.4570   -28.3     2.7    42.3     2.1   -45.1     1.9
2008.4593   -32.9     2.7    42.8     2.1   -46.7     1.8
2008.4620   -31.4     2.7    42.2     2.1   -48.2     1.8
2008.4650   -33.6     2.7    42.0     2.2   -47.3     1.8
2008.4680   -28.9     2.7    41.6     2.1   -47.1     1.7
2008.4702   -35.0     2.7    41.7     2.1   -47.7     1.8
2008.4730   -34.7     2.8    41.1     2.1   -48.2     1.7
2008.4760   -33.0     2.7    41.6     2.1   -48.7     1.8
2008.4783   -34.8     2.7    42.7     2.1   -46.5     1.7
2008.4812   -34.3     2.7    42.9     2.1   -48.3     1.8
2008.4840   -29.9     2.7    41.6     2.1   -46.8     1.9
2008.4870   -33.3     2.7    41.5     2.1   -47.0     1.8
2008.4893   -31.9     2.7    41.6     2.1   -47.0     1.8
2008.4920   -30.5     2.7    41.3     2.1   -47.3     1.7
2008.4950   -33.4     2.8    41.1     2.1   -45.8     1.8
2008.4980   -30.8     2.8    40.2     2.1   -45.2     1.7
2008.5002   -30.3     2.8    41.8     2.1   -45.8     1.8
2008.5030   -34.3     2.7    40.0     2.1   -45.9     1.8
2008.5060   -36.1     2.7    40.7     2.1   -47.8     1.7
2008.5090   -34.4     2.7    41.8     2.1   -47.2     1.7
2008.5113   -31.4     2.7    41.8     2.1   -44.5     1.8
2008.5140   -30.5     2.9    41.2     2.1   -46.3     1.8
2008.5170   -32.7     3.0    42.7     2.1   -45.8     1.8
2008.5200   -32.0     2.8    40.9     2.1   -45.6     1.7
2008.5222   -30.9     2.7    41.9     2.1   -45.7     1.8
2008.5250   -30.7     2.7    41.6     2.1   -42.7     1.8
2008.5280   -29.8     2.7    43.1     2.1   -46.3     1.8
2008.5310   -29.2     2.7    41.5     2.1   -45.3     1.8
2008.5332   -28.5     2.7    40.4     2.1   -46.5     1.8
2008.5360   -34.1     2.7    42.4     2.1   -44.9     1.8
2008.5390   -28.3     2.7    42.1     2.2   -46.7     1.8
2008.5413   -30.1     2.7    40.9     2.1   -43.9     1.8
2008.5440   -31.2     2.8    42.4     2.1   -43.5     1.8
2008.5470   -27.9     2.7    40.6     2.1   -44.4     1.8
2008.5500   -34.3     2.7    41.2     2.1   -45.3     1.8
2008.5523   -25.4     2.7    41.0     2.1   -45.1     1.7
2008.5550   -32.8     2.7    42.4     2.1   -44.7     1.8
2008.5580   -27.6     2.7    42.2     2.1   -43.8     1.8
2008.5610   -30.1     2.7    41.7     2.1   -44.7     1.8
2008.5633   -31.4     2.7    41.5     2.1   -46.2     1.8
2008.5660   -29.9     2.7    41.6     2.1   -45.5     1.7
2008.5690   -28.1     2.7    41.6     2.1   -44.1     1.8
2008.5720   -23.3     2.7    41.3     2.1   -45.5     1.8
2008.5743   -27.2     2.7    40.8     2.1   -46.1     1.8
2008.5770   -30.0     2.7    41.9     2.1   -46.1     1.8
2008.5800   -31.5     2.7    40.6     2.1   -44.5     1.8
2008.5830   -21.4     2.7    39.1     2.1   -43.4     1.8
2008.5852   -23.9     2.7    40.1     2.1   -42.8     1.8
2008.5880   -28.0     2.7    40.3     2.1   -43.8     1.8
2008.5910   -15.3     2.8    39.3     2.1   -43.6     1.8
2008.5933   -26.5     2.7    39.9     2.1   -44.0     1.7
2008.5961   -25.5     2.7    40.6     2.1   -44.8     1.7
2008.5990   -30.7     2.7    40.9     2.1   -44.8     1.8
2008.6020   -22.4     2.7    40.6     2.1   -44.9     1.8
2008.6043   -25.5     2.7    40.4     2.1   -45.2     1.8
2008.6070   -26.4     2.7    41.4     2.1   -44.0     1.9
2008.6100   -26.6     2.7    41.7     2.1   -44.7     1.8
2008.6130   -26.6     2.7    41.0     2.1   -46.5     1.8
2008.6153   -28.8     2.7    40.9     2.1   -47.1     1.8
2008.6180   -24.3     2.7    41.6     2.1   -46.1     1.8
2008.6210   -27.5     2.7    42.2     2.1   -44.6     1.8
2008.6240   -28.7     2.7    41.0     2.1   -44.7     1.8
2008.6263   -26.7     2.7    41.4     2.1   -45.2     1.8
